ID, Salary Paid ,Taxable Benefits,Employer,Job Title,Calendar Year
494," $104,096.68 ",416,York University,Lecturer,2013
495," $172,823.84 ",244.08,York University,Professor,2013
496," $103,855.32 ",441.28,York University,Assistant Professor,2013
497," $161,406.52 ",593.37,York University,Associate Professor,2013
498," $146,126.94 ",679.12,York University,Professor,2013
499," $134,202.60 ",622.96,York University,Associate Professor,2013
500," $106,456.32 ",455.08,York University,Associate Professor,2013
501," $115,791.52 ",491.48,York University,Associate Professor,2013
502," $163,831.04 ",0,York University,Associate Professor,2013
503," $121,156.24 ",514,York University,Associate Professor,2013
504," $167,549.84 ",0,York University,Assistant Professor,2013
505," $145,714.32 ",617.56,York University,Professor,2013
506," $101,263.52 ",413.51,York University,Business Development & Program Lawyer,2013
507," $102,728.00 ",435.64,York University,Assistant Professor,2013
508," $106,001.68 ",0,York University,Course Director,2013
509," $122,733.68 ",521,York University,Associate Professor,2013
510," $148,222.42 ",232.84,York University,Assistant Professor,2013
511," $116,396.80 ",494.36,York University,Associate Professor,2013
512," $139,017.68 ",582.56,York University,Associate Professor,2013
513," $132,650.34 ",551.5,York University,Associate Professor,2013
514," $201,199.32 ",842.4,York University,Associate Professor,2013
515," $180,887.96 ",255.28,York University,Professor,2013
516," $129,172.68 ",600.8,York University,Professor,2013
517," $129,869.72 ",566.14,York University,Associate Professor,2013
518," $144,962.38 ",589.04,York University,Executive Officer,2013
519," $132,682.60 ",562.8,York University,Associate Librarian,2013
520," $129,115.56 ",547.4,York University,Associate Professor,2013
521," $133,499.38 ",567.44,York University,Associate Professor,2013
522," $138,981.26 ",201.2,York University,Professor,2013
523," $118,675.36 ",504.12,York University,Associate Professor,2013
524," $153,200.96 ",649.64,York University,Associate Professor,2013
525," $137,597.40 ",583.92,York University,Associate Professor,2013
526," $183,740.68 ",778.32,York University,Professor,2013
527," $115,652.64 ",490.36,York University,Associate Professor,2013
528," $109,779.26 ",462.91,York University,Associate Professor,2013
529," $130,949.16 ",557.52,York University,Associate Professor,2013
530," $172,216.88 ",0,York University,Director Operations,2013
531," $109,137.72 ",463.4,York University,Assistant Professor,2013
532," $119,066.92 ",501.6,York University,Associate Professor,2013
533," $107,900.28 ",450.3,York University,Manager Enterprise Data Warehouse & Reporting,2013
534," $187,240.00 ",793.44,York University,Professor,2013
535," $115,714.24 ",554.48,York University,Associate Professor,2013
536," $108,142.87 ",0,York University,Course Director,2013
537," $284,499.84 ",842.4,York University,Vice President Research & Innovation / Professor,2013
538," $140,298.26 ",599.22,York University,Associate Professor,2013
539," $134,699.24 ",571.32,York University,Associate Professor,2013
540," $101,095.60 ",428.64,York University,Associate Professor,2013
541," $114,221.61 ",407.9,York University,Manager Learning Disability Service / Course Director,2013
542," $162,380.88 ",397.66,York University,Associate Dean / Professor,2013
543," $117,467.72 ",498.56,York University,Associate Professor,2013
544," $199,063.76 ",802.48,York University,Assistant Vice-President Development,2013
545," $109,310.18 ",0,York University,Instructor,2013
546," $135,709.24 ",559.77,York University,Associate Professor,2013
547," $137,265.28 ",582.56,York University,Associate Professor,2013
548," $163,142.56 ",685.82,York University,Associate Professor,2013
549," $111,735.71 ",467.57,York University,Director Computing Services,2013
550," $124,099.82 ",509.74,York University,Director,2013
551," $150,401.40 ",637.04,York University,Professor,2013
552," $120,664.02 ",506.2,York University,Associate Professor,2013
553," $102,586.80 ",359.45,York University,Counsellor/Counselling Supervisor / Course Director,2013
554," $117,052.60 ",497.16,York University,Associate Professor,2013
555," $219,525.16 ",842.4,York University,Professor,2013
556," $170,765.98 ",735.04,York University,Professor,2013
557," $128,501.82 ",516.7,York University,Director Psychology Research / Training,2013
558," $108,132.40 ",451.3,York University,Associate Professor,2013
559," $103,571.63 ",439.53,York University,Assistant Lecturer,2013
560," $113,846.34 ",483.14,York University,Associate Professor,2013
561," $207,458.90 ",800.28,York University,Interim Dean / Professor,2013
562," $177,747.82 ",224.29,York University,Professor,2013
563," $194,007.16 ",326.53,York University,Professor,2013
564," $164,974.92 ",716.76,York University,Professor,2013
565," $107,521.50 ",453.66,York University,Associate Professor,2013
566," $106,163.80 ",450.84,York University,Associate Professor,2013
567," $151,105.72 ",640.08,York University,Professor,2013
568," $144,926.92 ",0,York University,Associate Professor,2013
569," $103,907.16 ",444.08,York University,Associate Professor,2013
570," $122,686.60 ",520.68,York University,Associate Lecturer,2013
571," $121,918.88 ",539.36,York University,Associate Professor,2013
572," $137,946.12 ",603.32,York University,Associate Professor,2013
573," $124,609.52 ",506.92,York University,Associate Professor,2013
574," $169,725.52 ",719.6,York University,Professor,2013
575," $145,127.64 ",613.86,York University,Associate Professor,2013
576," $168,304.52 ",689.47,York University,Professor,2013
577," $122,198.16 ",510.44,York University,Director External Relations & Communications,2013
578," $190,702.32 ",842.4,York University,Professor,2013
579," $150,544.88 ",628.6,York University,Professor,2013
580," $150,724.27 ",628.21,York University,Associate Professor,2013
581," $122,830.88 ",521,York University,Associate Professor,2013
582," $210,885.60 ",842.4,York University,Professor,2013
583," $126,815.84 ",160.04,York University,Visiting Professor,2013
584," $141,450.74 ",611.9,York University,Executive Director,2013
585," $126,839.32 ",519.32,York University,Associate Professor,2013
586," $159,989.88 ",749.12,York University,Associate Professor,2013
587," $138,615.02 ",662.32,York University,Associate Professor,2013
588," $115,470.04 ",490.12,York University,Associate Professor,2013
589," $108,023.64 ",439.88,York University,Assistant Professor,2013
590," $117,997.64 ",515.44,York University,Associate Professor,2013
591," $146,461.64 ",623.92,York University,Associate Professor,2013
592," $137,139.88 ",242.6,York University,Associate Professor,2013
593," $131,036.60 ",555.84,York University,Associate Professor,2013
594," $209,166.39 ",796.3,York University,Assistant Professor,2013
595," $217,045.26 ",807.76,York University,Professor,2013
596," $101,823.44 ",0,York University,Course Director,2013
597," $139,449.58 ",648.24,York University,Professor,2013
598," $188,037.20 ",777.07,York University,Associate Dean / Professor,2013
599," $109,273.24 ",662.32,York University,Professor,2013
600," $147,883.33 ",685.2,York University,Professor,2013
601," $154,662.44 ",654.84,York University,Professor,2013
602," $475,261.83 ",568.64,York University,Dean / Professor,2013
603," $107,896.00 ",458.16,York University,Assistant Professor,2013
604," $204,126.52 ",842.16,York University,Associate Professor,2013
605," $126,471.80 ",544.64,York University,Associate Professor,2013
606," $128,202.36 ",600.48,York University,Professor,2013
607," $137,664.16 ",583.92,York University,Associate Professor,2013
608," $150,133.40 ",634.24,York University,Professor,2013
609," $118,090.60 ",171.28,York University,Assistant Professor,2013
610," $129,672.76 ",550.28,York University,Associate Professor,2013
611," $133,394.36 ",563.49,York University,Associate Dean / Associate Professor,2013
612," $110,624.00 ",172.05,York University,Director Strategic Communication,2013
613," $197,515.47 ",831.52,York University,Executive Director Law Commission,2013
614," $131,700.16 ",495.76,York University,Associate Lecturer,2013
615," $170,436.48 ",679.12,York University,Professor,2013
616," $223,186.28 ",842.4,York University,Professor,2013
617," $145,907.96 ",620.44,York University,Associate Professor,2013
618," $147,262.32 ",624.4,York University,Associate Professor,2013
619," $123,298.38 ",578.63,York University,Professor,2013
620," $128,951.52 ",547.4,York University,Associate Professor,2013
621," $148,234.56 ",688.92,York University,Professor,2013
622," $119,951.42 ",504.92,York University,Associate Professor,2013
623," $141,660.42 ",601.36,York University,Associate Professor,2013
624," $108,399.68 ",460.22,York University,Associate Professor,2013
625," $181,636.33 ",820.92,York University,Associate Professor,2013
626," $101,955.08 ",333.51,York University,Head Coach / Instructor,2013
627," $113,079.97 ",472.47,York University,Telecom Systems Manager,2013
628," $110,130.80 ",467.68,York University,Associate Professor,2013
629," $224,596.24 ",0,York University,Professor,2013
630," $106,840.68 ",459.28,York University,Associate Professor,2013
631," $108,169.74 ",642.6,York University,Associate Professor,2013
632," $188,025.64 ",266.24,York University,Associate Professor,2013
633," $149,481.12 ",632.76,York University,Assistant Professor,2013
634," $155,086.00 ",656.68,York University,Associate Professor,2013
635," $126,430.24 ",554.48,York University,Associate Professor,2013
636," $157,754.48 ",674.84,York University,Professor,2013
637," $138,194.25 ",201.94,York University,Associate Professor,2013
638," $143,807.17 ",578.57,York University,Director Financial Services,2013
639," $105,000.00 ",459.28,York University,Assistant Professor,2013
640," $150,762.07 ",676.12,York University,Professor,2013
641," $108,423.73 ",453.58,York University,Associate Director Faculty Relations,2013
642," $129,703.93 ",520.72,York University,Associate Professor,2013
643," $108,756.14 ",400.48,York University,Client Solutions Manager,2013
644," $153,822.16 ",224.44,York University,Associate Professor,2013
645," $110,264.84 ",467.93,York University,Associate Professor,2013
646," $115,815.17 ",0,York University,Clinical Course Director,2013
647," $130,269.70 ",624.4,York University,Professor,2013
648," $178,904.08 ",237.88,York University,Professor,2013
649," $147,515.32 ",685.88,York University,Professor,2013
650," $205,187.84 ",842.4,York University,Professor,2013
651," $184,068.04 ",0,York University,Associate Professor,2013
652," $154,498.48 ",655.28,York University,Associate Professor,2013
653," $186,174.32 ",788.12,York University,Professor,2013
654," $109,923.28 ",621.56,York University,Associate Professor,2013
655," $117,509.04 ",498.56,York University,Associate Professor,2013
656," $130,036.04 ",552.22,York University,Associate Professor,2013
657," $143,268.56 ",587.44,York University,Professor,2013
658," $102,525.12 ",433.6,York University,Associate Professor,2013
659," $136,899.04 ",580.88,York University,Senior Lecturer,2013
660," $125,005.78 ",525.88,York University,Director Finance & Strategic Planning,2013
661," $161,694.05 ",679.64,York University,Professor,2013
662," $176,800.08 ",0,York University,Instructor,2013
663," $143,226.70 ",400.18,York University,Associate Professor,2013
664," $122,404.92 ",573.3,York University,Associate Professor,2013
665," $128,834.02 ",545.76,York University,Associate Professor,2013
666," $111,437.64 ",472.16,York University,Associate Professor,2013
667," $206,395.97 ",831.3,York University,Associate Professor,2013
668," $124,873.36 ",525.51,York University,Assistant Professor,2013
669," $216,735.12 ",752.6,York University,Associate Professor,2013
670," $133,056.68 ",618.68,York University,Associate Professor,2013
671," $129,242.88 ",547.64,York University,Associate Professor,2013
672," $150,159.20 ",653.36,York University,Associate Professor,2013
673," $152,968.22 ",686.16,York University,Associate Professor,2013
674," $125,248.08 ",536.52,York University,Associate Professor,2013
675," $127,488.16 ",600.8,York University,Associate Professor,2013
676," $275,944.95 ",842.4,York University,Associate Professor,2013
677," $117,870.68 ",0,York University,Assistant Professor,2013
678," $120,723.60 ",489.17,York University,Director Student Services,2013
679," $148,893.32 ",631.4,York University,Professor,2013
680," $176,268.51 ",336.43,York University,Director Client Solutions & Services,2013
681," $101,624.73 ",183.98,York University,Programmer,2013
682," $122,935.42 ",593.76,York University,Associate Professor,2013
683," $119,421.40 ",506.92,York University,Associate Professor,2013
684," $237,938.36 ",842.4,York University,Associate Professor,2013
685," $124,999.98 ",509.34,York University,Professor,2013
686," $152,935.56 ",648.24,York University,Senior Librarian,2013
687," $156,981.16 ",221.92,York University,Associate Professor,2013
688," $142,633.81 ",598.71,York University,Professor,2013
689," $228,522.47 ",837.24,York University,Professor,2013
690," $149,264.54 ",638.4,York University,Associate Professor,2013
691," $172,974.76 ",733.36,York University,Associate Professor,2013
692," $111,068.23 ",241.5,York University,Process Reengineering & Service Enhancement Program Director,2013
693," $185,018.66 ",841.32,York University,Professor,2013
694," $124,472.38 ",585.47,York University,Professor,2013
695," $101,216.84 ",423.35,York University,Director Academic & Student Financial Services,2013
696," $127,662.08 ",541.84,York University,Associate Professor,2013
697," $172,363.28 ",239.56,York University,Assistant Professor,2013
698," $109,999.98 ",509.34,York University,Assistant Professor,2013
699," $129,497.77 ",525.83,York University,Director Of Housing Services,2013
700," $123,564.76 ",174.16,York University,Assistant Professor,2013
701," $107,883.34 ",458.16,York University,Associate Professor,2013
702," $138,876.62 ",655.56,York University,Professor,2013
703," $112,878.36 ",478.84,York University,Associate Professor,2013
704," $138,899.16 ",569.92,York University,Professor,2013
705," $123,509.04 ",526.54,York University,Associate Professor,2013
706," $128,000.02 ",617.84,York University,Professor,2013
707," $116,546.64 ",548.22,York University,Associate Professor,2013
708," $122,523.64 ",519.56,York University,Associate Professor,2013
709," $109,651.97 ",606.44,York University,Associate Professor,2013
710," $139,042.52 ",589.48,York University,Assistant Professor,2013
711," $140,401.96 ",585.15,York University,Associate Professor,2013
712," $159,846.88 ",677.72,York University,Associate Professor,2013
713," $164,591.04 ",232.84,York University,Professor,2013
714," $164,198.15 ",625.28,York University,Assistant Professor,2013
715," $151,765.39 ",585.49,York University,Process Reengineering and Service Enhancement Project Director Better Work Place,2013
716," $127,756.80 ",544.64,York University,Associate Professor,2013
717," $108,001.28 ",458.16,York University,Associate Professor,2013
718," $166,620.72 ",688.92,York University,Associate Professor,2013
719," $117,785.70 ",497.44,York University,Associate Professor,2013
720," $134,389.44 ",568.56,York University,Associate Professor,2013
721," $101,017.52 ",141.07,York University,Senior Events Planner,2013
722," $127,365.68 ",517.36,York University,Director Procurement Services,2013
723," $153,262.44 ",649.64,York University,Professor,2013
724," $171,199.96 ",673.92,York University,Senior Financial Officer,2013
725," $116,732.65 ",473.87,York University,Director Advancement Services,2013
726," $115,954.62 ",497.44,York University,Associate Professor,2013
727," $274,311.05 ",842.4,York University,Professor,2013
728," $108,857.68 ",462.04,York University,Associate Professor,2013
729," $155,939.42 ",221.87,York University,Professor,2013
730," $112,140.38 ",0,York University,Course Director,2013
731," $119,999.82 ",509.34,York University,Associate Professor,2013
732," $116,336.80 ",537.92,York University,Associate Professor,2013
733," $132,841.76 ",617.56,York University,Associate Professor,2013
734," $137,918.92 ",582.86,York University,Professor,2013
735," $103,330.68 ",432.52,York University,Director Communications & Public Relations,2013
736," $112,311.76 ",492.92,York University,Associate Professor,2013
737," $121,629.16 ",515.44,York University,Associate Librarian,2013
738," $124,497.76 ",579.76,York University,Associate Professor,2013
739," $170,414.48 ",245.2,York University,Professor,2013
740," $157,856.04 ",669.28,York University,Professor,2013
741," $116,963.44 ",495.76,York University,Associate Professor,2013
742," $114,285.88 ",0,York University,Instructor,2013
743," $143,606.12 ",608.96,York University,Associate Professor,2013
744," $110,360.80 ",467.96,York University,Associate Librarian,2013
745," $135,152.90 ",579.93,York University,Associate Professor,2013
746," $278,957.40 ",842.4,York University,Professor,2013
747," $309,944.48 ",842.4,York University,Dean / Professor,2013
748," $116,315.78 ",505.48,York University,Associate Professor,2013
749," $137,093.49 ",553.48,York University,Associate Dean / Associate Professor,2013
750," $124,536.36 ",528,York University,Associate Professor,2013
751," $211,917.05 ",842.28,York University,Associate Professor,2013
752," $126,471.80 ",544.64,York University,Associate Professor,2013
753," $192,572.28 ",815.4,York University,Professor,2013
754," $121,931.24 ",516.8,York University,Associate Professor,2013
755," $113,142.32 ",480.36,York University,Associate Professor,2013
756," $117,010.76 ",542.4,York University,Associate Professor,2013
757," $129,303.16 ",607.84,York University,Professor,2013
758," $107,070.18 ",498.56,York University,Associate Professor,2013
759," $118,293.64 ",501.36,York University,Assistant Professor,2013
760," $180,256.00 ",737.16,York University,Executive Director Program in Real Property / Course Director,2013
761," $108,912.40 ",462.28,York University,Associate Professor,2013
762," $201,890.24 ",839.84,York University,Professor,2013
763," $101,924.72 ",0,York University,Writing Instructor,2013
764," $100,461.40 ",419.8,York University,Senior Advisor,2013
765," $118,922.04 ",504.12,York University,Associate Professor,2013
766," $149,555.48 ",642.6,York University,Associate Professor,2013
767," $135,929.16 ",632.76,York University,Associate Professor,2013
768," $145,184.55 ",625.66,York University,Associate Professor,2013
769," $124,273.44 ",0,York University,Instructor,2013
770," $133,812.76 ",567.12,York University,Associate Professor,2013
771," $146,350.20 ",620.16,York University,Professor,2013
772," $149,935.04 ",376.66,York University,Associate Professor,2013
773," $194,261.96 ",759.56,York University,Associate Vice-President International / Associate Professor,2013
774," $129,535.07 ",590.14,York University,Associate Professor,2013
775," $121,608.44 ",531.92,York University,Associate Professor,2013
776," $104,861.34 ",444.06,York University,Executive Officer,2013
777," $106,591.32 ",450.57,York University,Associate Professor,2013
778," $125,307.36 ",525.17,York University,Director Recruitment and Awards,2013
779," $130,195.06 ",528.67,York University,Executive Director Marketing & Communication,2013
780," $121,908.00 ",516.8,York University,Associate Professor,2013
781," $145,967.14 ",632.4,York University,Associate Professor,2013
782," $172,546.44 ",244.08,York University,Associate Professor,2013
783," $118,209.92 ",501.36,York University,Associate Professor,2013
784," $114,219.54 ",405.72,York University,Director Of Administration / Course Director,2013
785," $125,068.40 ",530.56,York University,Associate Professor,2013
786," $147,127.16 ",623.2,York University,Associate Professor,2013
787," $125,206.12 ",530.8,York University,Associate Professor,2013
788," $172,932.62 ",701.16,York University,Associate Professor,2013
789," $161,630.27 ",663.44,York University,Treasurer,2013
790," $115,127.76 ",480.92,York University,Associate Director Faculty Relations,2013
791," $153,965.90 ",0,York University,Professor,2013
792," $170,962.32 ",241.2,York University,Associate Professor,2013
793," $173,118.92 ",733.6,York University,Associate Professor,2013
794," $161,782.36 ",685.88,York University,Associate Professor,2013
795," $112,829.42 ",530.8,York University,Associate Professor,2013
796," $115,478.11 ",487.06,York University,Associate Professor,2013
797," $138,750.82 ",568.56,York University,Associate Professor,2013
798," $156,971.12 ",221.92,York University,Professor,2013
799," $165,286.80 ",233.44,York University,Assistant Professor,2013
800," $127,214.81 ",183.51,York University,Associate Professor,2013
801," $319,754.78 ",842.4,York University,Vice-President Academic & Provost / Professor ,2013
802," $131,417.43 ",534.36,York University,Executive Officer,2013
803," $153,331.00 ",649.64,York University,Associate Professor,2013
804," $145,974.00 ",611.96,York University,Associate Professor,2013
805," $154,916.58 ",704.4,York University,Associate Professor,2013
806," $119,419.72 ",204.29,York University,Technical Specialist,2013
807," $270,741.85 ",842.4,York University,Professor,2013
808," $114,243.32 ",488.72,York University,Associate Professor,2013
809," $108,049.38 ",0,York University,Course Director,2013
810," $125,146.40 ",530.8,York University,Associate Professor,2013
811," $143,881.84 ",610.32,York University,Professor,2013
812," $169,102.04 ",426.42,York University,Senior Lecturer,2013
813," $130,164.80 ",536.56,York University,Acting Director Internal Audit,2013
814," $132,831.20 ",575.48,York University,Associate Professor,2013
815," $266,704.75 ",514.68,York University,University Secretary & General Counsel,2013
816," $156,999.88 ",665.12,York University,Professor,2013
817," $121,305.22 ",571.32,York University,Associate Lecturer,2013
818," $158,523.77 ",677.72,York University,Professor,2013
819," $220,911.59 ",311.95,York University,Professor,2013
820," $215,444.08 ",817.02,York University,Professor,2013
821," $185,569.87 ",745.24,York University,Professor,2013
822," $222,575.11 ",842.4,York University,Associate Professor,2013
823," $143,185.83 ",612,York University,Associate Professor,2013
824," $153,757.44 ",651.04,York University,Associate Professor,2013
825," $104,795.20 ",445.2,York University,Assistant Librarian,2013
826," $179,133.32 ",758.6,York University,Professor,2013
827," $131,931.32 ",560.04,York University,Professor,2013
828," $106,919.96 ",453.96,York University,Associate Professor,2013
829," $181,017.54 ",766.44,York University,Professor,2013
830," $138,477.92 ",616.2,York University,Associate Professor,2013
831," $152,436.62 ",708.32,York University,Associate Professor,2013
832," $172,158.72 ",244.08,York University,Professor,2013
833," $142,887.60 ",634.52,York University,Associate Professor,2013
834," $144,976.12 ",614.52,York University,Associate Professor,2013
835," $104,614.00 ",444.08,York University,Associate Professor,2013
836," $122,404.26 ",593.12,York University,Associate Professor,2013
837," $161,953.04 ",686.16,York University,Professor,2013
838," $160,045.40 ",669.28,York University,Professor,2013
839," $162,508.54 ",674.4,York University,Professor,2013
840," $126,028.00 ",602.2,York University,Associate Professor,2013
841," $120,493.16 ",511.24,York University,Associate Professor,2013
842," $150,233.10 ",645.4,York University,Associate Professor,2013
843," $156,271.80 ",651.51,York University,Associate Dean / Associate Professor,2013
844," $121,464.16 ",515.44,York University,Associate Professor,2013
845," $151,020.60 ",639.84,York University,Professor,2013
846," $215,800.64 ",344.62,York University,Professor,2013
847," $118,871.72 ",499.9,York University,Assistant Professor,2013
848," $102,822.07 ",214.5,York University,Senior Database and System Administrator ,2013
849," $137,702.28 ",221.64,York University,Associate Professor,2013
850," $145,816.68 ",610.32,York University,Associate Professor,2013
851," $127,868.24 ",181.12,York University,Associate Lecturer,2013
852," $107,532.64 ",455.58,York University,Assistant Professor,2013
853," $104,261.64 ",443.78,York University,Associate Professor,2013
854," $110,087.64 ",467.68,York University,Assistant Librarian,2013
855," $170,889.04 ",245.48,York University,Professor,2013
856," $113,634.26 ",482.02,York University,Associate Professor,2013
857," $103,656.32 ",439.88,York University,Assistant Professor,2013
858," $121,604.52 ",515.44,York University,Associate Professor,2013
859," $159,084.96 ",674.6,York University,Associate Professor,2013
860," $127,882.58 ",595.2,York University,Associate Professor,2013
861," $118,687.64 ",504.12,York University,Associate Professor,2013
862," $105,000.88 ",0,York University,Course Director,2013
863," $156,021.94 ",645.9,York University,Associate Professor,2013
864," $121,069.36 ",515.16,York University,Associate Professor,2013
865," $136,650.65 ",554.65,York University,Director Personal & Crisis Counselling & Learning Skills,2013
866," $117,214.87 ",442.65,York University,Director,2013
867," $150,000.00 ",0,York University,Director,2013
868," $168,716.57 ",659.79,York University,Director York University English Language Institute,2013
869," $150,918.44 ",639.84,York University,Associate Professor,2013
870," $116,536.76 ",495.5,York University,Associate Professor,2013
871," $103,295.92 ",440.14,York University,Associate Professor,2013
872," $117,956.08 ",495.29,York University,Associate Professor,2013
873," $122,798.98 ",518.96,York University,Associate Professor,2013
874," $113,257.46 ",485.1,York University,Associate Professor,2013
875," $281,582.67 ",842.4,York University,Professor,2013
876," $153,354.50 ",660.84,York University,Professor,2013
877," $184,955.34 ",782.74,York University,Associate Professor,2013
878," $128,466.68 ",544.64,York University,Associate Professor,2013
879," $106,229.27 ",348.94,York University,Zone Supervisor,2013
880," $150,095.38 ",232.84,York University,Professor,2013
881," $121,091.44 ",491.48,York University,Associate Librarian,2013
882," $124,412.92 ",596.64,York University,Associate Professor,2013
883," $110,411.44 ",470.18,York University,Associate Librarian,2013
884," $110,405.22 ",541.84,York University,Associate Professor,2013
885," $167,272.32 ",708.56,York University,Associate Professor,2013
886," $122,063.04 ",690.12,York University,Professor,2013
887," $172,768.61 ",566.8,York University,Professor,2013
888," $162,487.18 ",699.88,York University,Professor,2013
889," $152,518.64 ",237.04,York University,Associate Professor,2013
890," $148,644.12 ",632.76,York University,Associate Professor,2013
891," $166,328.16 ",704.4,York University,Professor,2013
892," $107,237.90 ",0,York University,Course Director,2013
893," $107,418.56 ",456.48,York University,Associate Professor,2013
894," $181,149.16 ",724.26,York University,Professor,2013
895," $143,940.36 ",626.08,York University,Associate Lecturer,2013
896," $102,830.80 ",429.69,York University,Assistant Manager Development Services,2013
897," $101,088.85 ",422.61,York University,Assistant Manager Service Delivery,2013
898," $117,538.64 ",496.43,York University,Assistant Professor,2013
899," $122,388.96 ",2057.06,York University,President Emeritus,2013
900," $128,155.60 ",551.68,York University,Associate Professor,2013
901," $150,634.70 ",631.76,York University,Professor,2013
902," $103,524.60 ",439.88,York University,Associate Professor,2013
903," $162,588.90 ",201.78,York University,Associate Professor,2013
904," $130,389.28 ",533.22,York University,Associate Dean / Associate Professor,2013
905," $125,931.32 ",533.56,York University,Associate Professor,2013
906," $168,410.84 ",713.96,York University,Professor,2013
907," $114,884.70 ",333.06,York University,Associate Professor,2013
908," $119,404.73 ",530.8,York University,Associate Librarian,2013
909," $134,133.93 ",626.08,York University,Associate Professor,2013
910," $260,744.79 ",842.4,York University,Professor,2013
911," $174,135.08 ",749.12,York University,Professor,2013
912," $228,133.56 ",842.4,York University,Associate Professor,2013
913," $127,504.11 ",517.36,York University,Chief of Staff,2013
914," $142,347.86 ",603.08,York University,Associate Professor,2013
915," $122,387.24 ",562.8,York University,Associate Professor,2013
916," $257,184.00 ",842.4,York University,Managing Director Schulich Executive Education Centre,2013
917," $206,071.48 ",842.4,York University,Associate Professor,2013
918," $103,167.12 ",431.09,York University,Project Manager,2013
919," $126,027.03 ",519.82,York University,Associate Professor,2013
920," $115,725.84 ",502.72,York University,Associate Professor,2013
921," $212,377.88 ",772.68,York University,Associate Professor,2013
922," $156,996.76 ",665.12,York University,Professor,2013
923," $151,547.52 ",642.6,York University,Associate Professor,2013
924," $111,500.73 ",466.12,York University,Director Strategic & Institutional Research Initiatives,2013
925," $117,569.51 ",491.48,York University,Lecturer,2013
926," $121,316.06 ",688.68,York University,Assistant Professor,2013
927," $107,199.38 ",204.86,York University,Writing Instructor,2013
928," $103,668.68 ",433.22,York University,Manager Interuniversity Sport,2013
929," $137,372.32 ",582.56,York University,Associate Professor,2013
930," $195,909.12 ",807.83,York University,Professor,2013
931," $143,653.22 ",667.92,York University,Associate Professor,2013
932," $132,702.40 ",562.8,York University,Professor,2013
933," $119,412.16 ",506.92,York University,Associate Professor,2013
934," $134,914.56 ",218.87,York University,Professor,2013
935," $130,758.24 ",554.48,York University,Professor,2013
936," $132,832.68 ",562.8,York University,Associate Professor,2013
937," $357,203.55 ",0,York University,Professor,2013
938," $196,440.92 ",779.96,York University,Professor,2013
939," $107,875.60 ",459.28,York University,Associate Professor,2013
940," $160,179.32 ",667.92,York University,Professor,2013
941," $113,379.00 ",471.21,York University,Senior Development Officer,2013
942," $137,069.84 ",581.12,York University,Associate Professor,2013
943," $121,284.74 ",560.04,York University,Associate Librarian,2013
944," $134,299.00 ",539.92,York University,Executive Officer,2013
945," $122,240.20 ",0,York University,Course Director,2013
946," $229,327.61 ",319.29,York University,Professor,2013
947," $118,406.88 ",504.12,York University,Associate Professor,2013
948," $146,100.08 ",367.74,York University,Associate Professor,2013
949," $148,990.84 ",631.4,York University,Professor,2013
950," $139,489.34 ",283.58,York University,Professor,2013
951," $170,024.66 ",684.9,York University,Associate Professor,2013
952," $249,547.49 ",280.31,York University,Principal / Professor,2013
953," $119,905.34 ",393.17,York University,Manager Clinical Resources Services / Course Director,2013
954," $100,086.82 ",310.6,York University,Engineer Second Class,2013
955," $124,703.12 ",586.72,York University,Professor,2013
956," $152,169.68 ",235.64,York University,Professor,2013
957," $125,972.24 ",597.76,York University,Professor,2013
958," $108,056.45 ",0,York University,Course Director,2013
959," $165,490.96 ",670.88,York University,Associate Professor,2013
960," $104,557.36 ",445.2,York University,Associate Librarian,2013
961," $143,486.58 ",593.34,York University,Associate Professor,2013
962," $165,631.62 ",677.1,York University,Vice-Dean / Associate Professor ,2013
963," $128,598.98 ",598,York University,Associate Professor,2013
964," $149,861.40 ",219.16,York University,Associate Professor,2013
965," $272,870.71 ",359.16,York University,Assistant Professor,2013
966," $236,771.54 ",842.4,York University,Associate Professor,2013
967," $197,548.41 ",707,York University,Executive Director Faculty Relations / Associate Professor,2013
968," $105,940.04 ",455.78,York University,Associate Professor,2013
969," $116,694.76 ",491.48,York University,Associate Professor,2013
970," $117,498.36 ",0,York University,Course Director,2013
971," $106,265.20 ",443.69,York University,Associate Director Administration,2013
972," $153,288.93 ",624.99,York University,Chief Law Librarian,2013
973," $162,310.36 ",687.56,York University,Associate Professor,2013
974," $107,471.68 ",456.49,York University,Associate Professor,2013
975," $163,744.88 ",694.32,York University,Professor,2013
976," $104,803.69 ",346.11,York University,Head Coach / Instructor,2013
977," $102,290.16 ",428.26,York University,Manager Academic Resource Planning,2013
978," $142,235.48 ",219.85,York University,Professor,2013
979," $108,043.13 ",435.28,York University,Client Solutions Manager,2013
980," $151,700.32 ",642.04,York University,Associate Librarian,2013
981," $135,648.02 ",0,York University,Instructor / Course Director,2013
982," $151,674.28 ",642.6,York University,Professor,2013
983," $151,693.44 ",214.52,York University,Associate Professor,2013
984," $125,549.56 ",532.2,York University,Associate Professor,2013
985," $109,666.00 ",579.76,York University,Associate Professor,2013
986," $121,609.24 ",509,York University,Curator / Artistic Director,2013
987," $138,466.64 ",586.72,York University,Professor,2013
988," $131,255.64 ",512.64,York University,Assistant Professor,2013
989," $156,266.54 ",241.2,York University,Professor,2013
990," $141,519.44 ",200.52,York University,Associate Professor,2013
991," $138,402.24 ",196.36,York University,Associate Professor,2013
