ID,Salary Paid,Taxable Benefits,Employer,Job Title,Calendar Year
59,"$149,815.84 ",$731.74 ,York University,Associate Professor,2014
60,"$214,579.84 ","$1,018.68 ",York University,Assistant Vice-President Human Resources,2014
61,"$111,124.13 ",$562.22 ,York University,Professor,2014
62,"$148,417.34 ",$766.39 ,York University,Associate Professor,2014
63,"$158,653.04 ",$787.32 ,York University,Associate Professor,2014
64,"$121,522.76 ",$618.02 ,York University,Associate Professor,2014
65,"$286,870.76 ","$1,018.68 ",York University,Professor,2014
66,"$255,152.42 ","$1,018.68 ",York University,Professor,2014
67,"$146,405.26 ",$739.32 ,York University,Associate Professor,2014
68,"$135,540.08 ",$675.76 ,York University,Associate Professor,2014
69,"$176,717.54 ",$986.96 ,York University,Professor,2014
70,"$124,912.72 ",$607.40 ,York University,Executive Director Centre for Human Rights,2014
71,"$140,635.24 ",$717.64 ,York University,Associate Professor,2014
72,"$340,119.68 ","$1,018.68 ",York University,Professor,2014
73,"$148,838.46 ",$286.92 ,York University,Associate Professor,2014
74,"$118,877.74 ",$663.88 ,York University,Associate Professor,2014
75,"$124,569.88 ",$657.04 ,York University,Associate Professor,2014
76,"$118,881.52 ",$265.44 ,York University,Associate Lecturer,2014
77,"$130,377.24 ",$664.96 ,York University,Associate Professor,2014
78,"$154,917.28 ",$790.04 ,York University,Professor,2014
79,"$143,332.82 ",$728.19 ,York University,Associate Professor,2014
80,"$136,522.46 ",$774.72 ,York University,Professor,2014
81,"$149,601.36 ",$762.92 ,York University,Associate Professor,2014
82,"$112,275.05 ",$561.41 ,York University,Director York University Card Food and Parking Services,2014
83,"$107,657.68 ",$548.96 ,York University,Associate Professor,2014
84,"$118,976.40 ",$606.08 ,York University,Associate Professor,2014
85,"$138,459.60 ",$773.00 ,York University,Associate Professor,2014
86,"$209,404.92 ",$325.97 ,York University,Professor,2014
87,"$169,826.69 ",$862.48 ,York University,Professor,2014
88,"$134,090.20 ",$681.44 ,York University,Associate Professor,2014
89,"$125,580.92 ",$659.84 ,York University,Associate Professor,2014
90,"$143,742.12 ",$731.75 ,York University,Associate Professor,2014
91,"$109,982.48 ",$560.82 ,York University,Associate Professor,2014
92,"$153,329.24 ",$801.92 ,York University,Professor,2014
93,"$140,417.44 ",$715.96 ,York University,Associate Professor,2014
94,"$172,655.16 ",$845.44 ,York University,Associate Professor,2014
95,"$189,209.92 ",$294.84 ,York University,Associate Professor,2014
96,"$180,870.28 ",$293.72 ,York University,Professor,2014
97,"$133,349.24 ",$680.32 ,York University,Associate Lecturer,2014
98,"$175,572.44 ",$576.07 ,York University,Professor,2014
99,"$212,455.32 ","$1,011.88 ",York University,Professor,2014
100,"$206,690.64 ",$351.44 ,York University,Professor,2014
101,"$337,993.72 ",$573.80 ,York University,Professor,2014
102,"$209,948.48 ","$1,018.68 ",York University,Associate Professor,2014
103,"$163,894.61 ",$639.96 ,York University,Director of Development,2014
104,"$100,127.12 ",$0.00 ,York University,Course Director / Writing Instructor,2014
105,"$140,980.54 ",$795.87 ,York University,Professor,2014
106,"$139,673.86 ",$684.00 ,York University,Deputy Registrar,2014
107,"$152,176.32 ",$776.40 ,York University,Associate Professor,2014
108,"$232,046.24 ","$1,018.68 ",York University,Professor,2014
109,"$189,006.64 ",$866.70 ,York University,Associate Professor,2014
110,"$138,596.80 ",$719.84 ,York University,Associate Professor,2014
111,"$176,986.58 ",$866.70 ,York University,Associate Professor,2014
112,"$189,364.92 ",$965.56 ,York University,Professor,2014
113,"$168,052.84 ",$857.40 ,York University,Professor,2014
114,"$149,134.61 ",$732.88 ,York University,Associate Professor,2014
115,"$142,752.51 ",$0.00 ,York University,Writing Instructor,2014
116,"$159,788.44 ",$280.16 ,York University,Associate Professor,2014
117,"$141,854.30 ",$791.76 ,York University,Associate Professor,2014
118,"$134,075.36 ",$629.82 ,York University,Assistant Professor,2014
119,"$154,385.86 ",$835.32 ,York University,Professor,2014
120,"$222,318.25 ",$989.76 ,York University,Associate Professor,2014
121,"$125,238.52 ",$626.25 ,York University,Director Career Development Centre,2014
122,"$174,111.24 ",$589.18 ,York University,Professor,2014
123,"$232,462.80 ","$1,018.68 ",York University,Associate Dean / Associate Professor,2014
124,"$100,208.12 ",$511.64 ,York University,Assistant Professor,2014
125,"$139,587.36 ",$711.96 ,York University,Associate Professor,2014
126,"$117,339.24 ",$597.60 ,York University,Associate Professor,2014
127,"$128,220.52 ",$739.64 ,York University,Associate Professor,2014
128,"$106,465.18 ",$533.89 ,York University,Process Reengineering and Service Enhancement-Client Solutions Manager,2014
129,"$112,376.69 ",$456.92 ,York University,Director Student Academic Services and Strategic Initiative,2014
130,"$140,589.56 ",$640.53 ,York University,Associate Professor,2014
131,"$108,428.20 ",$553.48 ,York University,Associate Professor,2014
132,"$111,527.55 ",$189.52 ,York University,Associate Professor,2014
133,"$151,816.28 ",$702.28 ,York University,Assistant Professor,2014
134,"$112,844.46 ",$575.58 ,York University,Assistant Professor,2014
135,"$127,704.76 ",$651.40 ,York University,Professor,2014
136,"$121,088.60 ",$613.76 ,York University,Associate Professor,2014
137,"$113,963.06 ",$376.08 ,York University,Engineer Second Class,2014
138,"$114,541.63 ",$563.23 ,York University,Director Donor Programs,2014
139,"$155,804.06 ",$803.60 ,York University,Associate Professor,2014
140,"$167,972.24 ",$855.64 ,York University,Associate Professor,2014
141,"$155,643.20 ",$699.48 ,York University,Associate Professor,2014
142,"$112,652.79 ",$482.87 ,York University,Director of Research / Course Director,2014
143,"$120,001.52 ",$623.10 ,York University,Associate Professor,2014
144,"$274,984.24 ","$1,018.68 ",York University,Vice-President Finance and Administration,2014
145,"$124,223.75 ",$624.14 ,York University,Associate Director Research,2014
146,"$100,127.04 ",$0.00 ,York University,Course Director,2014
147,"$161,847.44 ",$903.24 ,York University,Professor,2014
148,"$233,400.00 ","$1,018.68 ",York University,Dean / Professor,2014
149,"$141,909.92 ",$723.84 ,York University,Associate Professor,2014
150,"$106,245.87 ",$150.28 ,York University,Director Counselling / Course Director,2014
151,"$149,099.92 ",$760.04 ,York University,Professor,2014
152,"$117,508.76 ",$611.28 ,York University,Associate Professor,2014
153,"$129,742.76 ",$661.60 ,York University,Associate Professor,2014
154,"$151,315.82 ",$788.74 ,York University,Associate Professor,2014
155,"$196,967.10 ","$1,004.22 ",York University,Associate Professor,2014
156,"$146,176.36 ",$766.84 ,York University,Associate Professor,2014
157,"$151,781.92 ",$774.72 ,York University,Associate Professor,2014
158,"$155,153.36 ",$791.76 ,York University,Associate Professor,2014
159,"$183,036.36 ",$933.28 ,York University,Professor,2014
160,"$200,705.60 ",$766.84 ,York University,Associate Professor,2014
161,"$173,104.84 ",$0.00 ,York University,Associate Professor,2014
162,"$138,039.15 ",$680.22 ,York University,Director Payroll and Human Resources Information Management,2014
163,"$139,648.14 ",$666.19 ,York University,Professor,2014
164,"$138,286.48 ",$713.38 ,York University,Associate Professor,2014
165,"$101,232.25 ",$163.80 ,York University,Administrative Assistant / Course Director,2014
166,"$127,814.20 ",$651.96 ,York University,Associate Professor,2014
167,"$125,463.56 ",$640.04 ,York University,Associate Professor,2014
168,"$122,076.77 ",$667.59 ,York University,Associate Librarian,2014
169,"$156,216.28 ",$796.88 ,York University,Professor,2014
170,"$133,392.06 ",$753.56 ,York University,Associate Professor,2014
171,"$138,270.00 ",$724.40 ,York University,Associate Professor,2014
172,"$122,434.84 ",$624.76 ,York University,Associate Professor,2014
173,"$151,304.04 ",$757.80 ,York University,Associate Professor,2014
174,"$225,672.94 ","$1,018.68 ",York University,Professor,2014
175,"$163,459.56 ",$278.48 ,York University,Associate Professor,2014
176,"$247,573.62 ",$913.42 ,York University,Associate Professor,2014
177,"$112,524.28 ",$574.36 ,York University,Associate Professor,2014
178,"$160,308.48 ",$817.20 ,York University,Associate Professor,2014
179,"$145,027.04 ",$739.64 ,York University,Associate Professor,2014
180,"$112,585.67 ",$378.82 ,York University,Associate Director Employee Relations,2014
181,"$174,806.40 ",$891.28 ,York University,Professor,2014
182,"$114,897.80 ",$648.04 ,York University,Associate Professor,2014
183,"$143,850.10 ",$725.25 ,York University,Associate Professor,2014
184,"$130,069.56 ",$663.28 ,York University,Associate Professor,2014
185,"$183,039.92 ",$869.15 ,York University,Executive Director,2014
186,"$115,811.44 ",$590.80 ,York University,Associate Librarian,2014
187,"$235,117.02 ","$1,018.68 ",York University,Associate Professor,2014
188,"$148,830.00 ",$747.00 ,York University,Associate Professor,2014
189,"$156,892.20 ",$800.24 ,York University,Associate Professor,2014
190,"$108,996.76 ",$384.28 ,York University,York University English as a Second Language Instructor,2014
191,"$113,812.85 ",$571.32 ,York University,Associate Director Administration,2014
192,"$131,316.22 ",$669.82 ,York University,Associate Professor,2014
193,"$155,767.09 ",$765.45 ,York University,Senior Executive Officer,2014
194,"$119,767.28 ",$668.96 ,York University,Associate Professor,2014
195,"$137,862.24 ",$720.86 ,York University,Associate Professor,2014
196,"$235,380.94 ",$404.50 ,York University,Professor,2014
197,"$140,084.12 ",$728.92 ,York University,Associate Professor,2014
198,"$139,196.68 ",$710.20 ,York University,Associate Professor,2014
199,"$120,533.12 ",$614.64 ,York University,Associate Professor,2014
200,"$103,547.14 ",$518.76 ,York University,Director Information and Technology Services and Facilities,2014
201,"$159,181.32 ",$812.04 ,York University,Associate Professor,2014
202,"$102,328.46 ",$513.50 ,York University,Manager Workgroup Technology Services,2014
203,"$100,043.95 ",$472.81 ,York University,"Senior Advisor, Strategic Enrolment Management",2014
204,"$140,830.69 ",$716.40 ,York University,Director Advancement,2014
205,"$150,233.56 ",$766.28 ,York University,Associate Professor,2014
206,"$102,262.12 ",$520.65 ,York University,Associate Professor,2014
207,"$144,710.88 ",$737.92 ,York University,Associate Professor,2014
208,"$111,982.46 ",$571.00 ,York University,Associate Professor,2014
209,"$145,821.48 ",$744.16 ,York University,Professor,2014
210,"$126,401.72 ",$644.68 ,York University,Associate Lecturer,2014
211,"$135,189.36 ",$688.78 ,York University,Associate Professor,2014
212,"$190,873.92 ",$973.40 ,York University,Professor,2014
213,"$115,464.28 ",$589.12 ,York University,Associate Professor,2014
214,"$112,620.31 ",$189.24 ,York University,Budget Officer,2014
215,"$118,753.92 ",$595.88 ,York University,Associate Professor,2014
216,"$125,043.84 ",$626.25 ,York University,Academic Policy Analyst,2014
217,"$110,808.12 ",$556.84 ,York University,Associate Professor,2014
218,"$137,952.04 ",$703.96 ,York University,Associate Professor,2014
219,"$140,480.60 ",$692.21 ,York University,Manager Database Administration,2014
220,"$102,193.80 ",$518.39 ,York University,Associate Professor,2014
221,"$171,176.32 ",$869.28 ,York University,Associate Professor,2014
222,"$217,939.76 ","$1,018.68 ",York University,Associate Professor,2014
223,"$119,088.31 ",$602.70 ,York University,Lecturer,2014
224,"$143,568.68 ",$244.52 ,York University,Professor,2014
225,"$113,156.88 ",$577.32 ,York University,Associate Professor,2014
226,"$105,860.99 ",$538.72 ,York University,Associate Professor,2014
227,"$125,770.64 ",$641.72 ,York University,Associate Professor,2014
228,"$147,155.90 ",$752.40 ,York University,Associate Professor,2014
229,"$149,297.05 ",$709.84 ,York University,Director Energy Management,2014
230,"$116,096.40 ",$0.00 ,York University,Course Director,2014
231,"$176,454.12 ",$863.04 ,York University,Associate Professor,2014
232,"$184,082.02 ",$924.72 ,York University,Professor,2014
233,"$166,186.84 ",$283.52 ,York University,Professor,2014
234,"$165,934.28 ",$281.84 ,York University,Associate Professor,2014
235,"$175,190.52 ",$0.00 ,York University,Professor,2014
236,"$136,514.84 ",$690.41 ,York University,Associate Professor,2014
237,"$123,907.42 ",$629.02 ,York University,Associate Professor,2014
238,"$139,648.86 ",$715.92 ,York University,Associate Lecturer,2014
239,"$103,665.16 ",$0.00 ,York University,Course Director,2014
240,"$144,675.36 ",$748.71 ,York University,Associate Professor,2014
241,"$122,301.75 ",$0.00 ,York University,Academic Advisor,2014
242,"$166,850.96 ",$864.22 ,York University,Professor,2014
243,"$140,579.56 ",$672.34 ,York University,Associate Professor,2014
244,"$105,731.70 ",$529.13 ,York University,Senior Institution Analyst,2014
245,"$139,455.35 ",$565.32 ,York University,Assistant Professor,2014
246,"$244,666.40 ",$411.46 ,York University,University Professor,2014
247,"$230,296.28 ","$1,018.68 ",York University,Professor,2014
248,"$162,922.16 ",$277.36 ,York University,Associate Professor,2014
249,"$101,929.57 ",$510.28 ,York University,Director Strategic Communication,2014
250,"$104,875.74 ",$525.49 ,York University,Manager Communications,2014
251,"$124,491.52 ",$634.92 ,York University,Associate Professor,2014
252,"$109,387.43 ",$0.00 ,York University,Advisor,2014
253,"$239,849.93 ",$0.00 ,York University,Consultant,2014
254,"$134,830.51 ",$239.40 ,York University,Associate Lecturer,2014
255,"$190,315.60 ",$880.32 ,York University,Associate Dean / Associate Professor,2014
256,"$108,247.92 ",$559.08 ,York University,Assistant Librarian,2014
257,"$265,262.32 ","$1,018.68 ",York University,Professor,2014
258,"$190,584.00 ",$753.72 ,York University,Executive Director Ontario Council on Articulation and Transfer,2014
259,"$169,544.30 ",$288.04 ,York University,Associate Professor,2014
260,"$158,628.14 ",$847.74 ,York University,Associate Professor,2014
261,"$118,103.00 ",$602.72 ,York University,Associate Professor,2014
262,"$203,225.24 ","$1,017.00 ",York University,Professor,2014
263,"$106,521.42 ",$358.20 ,York University,Engineer Third Class,2014
264,"$135,446.04 ",$709.08 ,York University,Associate Professor,2014
265,"$178,065.08 ",$908.28 ,York University,Associate Dean / Senior Lecturer,2014
266,"$143,237.96 ",$730.64 ,York University,Professor,2014
267,"$138,755.48 ",$774.72 ,York University,Associate Professor,2014
268,"$121,976.40 ",$618.83 ,York University,Associate Professor,2014
269,"$203,952.80 ",$898.38 ,York University,Dean / Professor,2014
270,"$159,049.38 ",$664.96 ,York University,Associate Lecturer,2014
271,"$327,756.96 ","$1,018.68 ",York University,Professor,2014
272,"$128,928.04 ",$657.04 ,York University,Associate Professor,2014
273,"$116,794.01 ",$377.28 ,York University,Associate Director Finance and Administration,2014
274,"$120,916.40 ",$676.80 ,York University,Associate Professor,2014
275,"$138,698.60 ",$707.40 ,York University,Associate Professor,2014
276,"$123,516.41 ",$619.02 ,York University,Director Computing Services,2014
277,"$104,177.92 ",$0.00 ,York University,Course Director,2014
278,"$164,401.14 ",$804.72 ,York University,Associate Professor,2014
279,"$105,386.94 ",$528.85 ,York University,Manager User Services,2014
280,"$130,541.96 ",$684.24 ,York University,Associate Professor,2014
281,"$142,818.44 ",$0.00 ,York University,Associate Professor,2014
282,"$112,579.00 ",$582.12 ,York University,Associate Professor,2014
283,"$140,573.80 ",$717.64 ,York University,Associate Professor,2014
284,"$136,879.05 ",$653.79 ,York University,Associate Professor,2014
285,"$224,857.06 ","$1,018.68 ",York University,Professor,2014
286,"$333,652.87 ","$1,018.68 ",York University,Associate Professor,2014
287,"$140,690.72 ",$717.64 ,York University,Associate Professor,2014
288,"$160,440.00 ",$813.80 ,York University,Professor,2014
289,"$121,346.36 ",$619.12 ,York University,Assistant Professor,2014
290,"$138,893.40 ",$708.52 ,York University,Assistant Professor,2014
291,"$117,992.30 ",$606.64 ,York University,Associate Professor,2014
292,"$167,294.60 ",$776.40 ,York University,Interim University Librarian / Associate Librarian,2014
293,"$108,474.64 ",$529.09 ,York University,Associate Professor,2014
294,"$122,621.04 ",$624.76 ,York University,Associate Professor,2014
295,"$102,748.69 ",$0.00 ,York University,Course Director,2014
296,"$109,222.08 ",$675.12 ,York University,Associate Professor,2014
297,"$118,575.66 ",$672.94 ,York University,Associate Professor,2014
298,"$167,020.68 ",$285.20 ,York University,Professor,2014
299,"$100,127.04 ",$0.00 ,York University,Course Director,2014
300,"$125,813.34 ",$642.04 ,York University,Associate Professor,2014
301,"$120,643.32 ",$576.08 ,York University,Associate Dean / Associate Professor,2014
302,"$165,045.40 ",$808.19 ,York University,Counsel and Accessibility for Ontarians with Disabilities Office Coordinator,2014
303,"$145,395.46 ",$226.68 ,York University,Course Director,2014
304,"$160,728.24 ",$840.36 ,York University,Professor,2014
305,"$149,179.44 ",$779.88 ,York University,Associate Professor,2014
306,"$176,198.12 ",$898.20 ,York University,Professor,2014
307,"$235,232.12 ","$1,018.68 ",York University,Associate Professor,2014
308,"$155,126.44 ",$766.84 ,York University,Senior Lecturer,2014
309,"$123,622.21 ",$620.78 ,York University,Executive Officer,2014
310,"$116,413.81 ",$590.80 ,York University,Associate Librarian,2014
311,"$148,632.38 ",$749.84 ,York University,Associate Professor,2014
312,"$126,661.48 ",$646.36 ,York University,Associate Professor,2014
313,"$129,981.32 ",$658.16 ,York University,Associate Professor,2014
314,"$198,838.16 ","$1,009.60 ",York University,Associate Professor,2014
315,"$156,983.32 ",$813.80 ,York University,Associate Professor,2014
316,"$120,736.67 ",$552.08 ,York University,Executive Officer,2014
317,"$140,019.66 ",$744.62 ,York University,Associate Professor,2014
318,"$112,599.17 ",$564.63 ,York University,Associate Director Learning Strategies,2014
319,"$178,342.62 ",$845.96 ,York University,Comptroller,2014
320,"$152,855.72 ",$196.67 ,York University,Associate Professor,2014
321,"$124,900.92 ",$761.76 ,York University,University Professor,2014
322,"$127,860.00 ",$651.96 ,York University,Associate Librarian,2014
323,"$136,987.10 ",$679.44 ,York University,Associate Professor,2014
324,"$113,616.92 ",$579.56 ,York University,Associate Professor,2014
325,"$147,658.92 ",$820.56 ,York University,University Professor,2014
326,"$117,962.02 ",$609.46 ,York University,Associate Professor,2014
327,"$147,795.24 ",$753.28 ,York University,Associate Professor,2014
328,"$123,817.24 ",$631.56 ,York University,Associate Professor,2014
329,"$114,401.08 ",$582.44 ,York University,Associate Professor,2014
330,"$172,912.16 ","$1,011.32 ",York University,Professor,2014
331,"$140,961.88 ",$769.64 ,York University,Professor,2014
332,"$218,942.20 ","$1,018.68 ",York University,Associate Professor,2014
333,"$109,406.32 ",$558.52 ,York University,Associate Professor,2014
334,"$178,826.40 ",$759.48 ,York University,Associate Professor,2014
335,"$136,632.48 ",$697.24 ,York University,Associate Professor,2014
336,"$116,351.50 ",$583.24 ,York University,Client Solutions Manager,2014
337,"$110,764.56 ",$565.32 ,York University,Assistant Professor,2014
338,"$126,979.02 ",$660.40 ,York University,Associate Professor,2014
339,"$104,213.60 ",$0.00 ,York University,Course Director,2014
340,"$119,813.22 ",$673.44 ,York University,Associate Professor,2014
341,"$171,680.46 ",$971.10 ,York University,Associate Professor,2014
342,"$134,466.68 ",$755.52 ,York University,Associate Professor,2014
343,"$128,021.40 ",$659.84 ,York University,Associate Librarian,2014
344,"$175,732.36 ",$818.88 ,York University,Associate Professor,2014
345,"$120,305.68 ",$603.74 ,York University,Associate Director Pension and Benefits,2014
346,"$117,072.72 ",$498.00 ,York University,Assistant Librarian,2014
347,"$124,421.12 ",$624.76 ,York University,Associate Professor,2014
348,"$140,864.55 ",$707.40 ,York University,Associate Lecturer,2014
349,"$126,115.68 ",$705.68 ,York University,Professor,2014
350,"$113,014.29 ",$637.76 ,York University,Associate Librarian,2014
351,"$105,838.08 ",$454.58 ,York University,Director of Development,2014
352,"$121,700.04 ",$619.42 ,York University,Associate Professor,2014
353,"$147,486.34 ",$275.04 ,York University,Professor,2014
354,"$135,655.92 ",$757.80 ,York University,Senior Lecturer,2014
355,"$136,907.16 ",$0.00 ,York University,Assistant Professor,2014
356,"$235,675.68 ",$401.20 ,York University,Professor,2014
357,"$129,061.04 ",$633.24 ,York University,Associate Professor,2014
358,"$181,222.18 ",$928.72 ,York University,Associate Professor,2014
359,"$121,566.56 ",$626.44 ,York University,Associate Professor,2014
360,"$189,407.34 ","$1,018.68 ",York University,Professor,2014
361,"$122,507.79 ",$612.44 ,York University,Director Strategic Policy and Planning,2014
362,"$111,641.98 ",$558.05 ,York University,Associate Director,2014
363,"$185,971.08 ",$948.52 ,York University,Professor,2014
364,"$151,407.12 ",$782.67 ,York University,Professor,2014
365,"$112,776.21 ",$567.71 ,York University,"Senior Policy Advisor, Research",2014
366,"$145,023.34 ",$807.06 ,York University,Professor,2014
367,"$166,366.50 ",$831.36 ,York University,Professor,2014
368,"$115,061.12 ",$587.44 ,York University,Associate Professor,2014
369,"$133,461.42 ",$654.08 ,York University,Assistant Professor,2014
370,"$151,736.00 ",$773.00 ,York University,Professor,2014
371,"$174,276.02 ",$295.40 ,York University,Associate Librarian,2014
372,"$117,282.51 ",$569.92 ,York University,Executive Officer,2014
373,"$294,014.48 ","$1,018.68 ",York University,Associate Professor,2014
374,"$147,159.80 ",$771.32 ,York University,Associate Professor,2014
375,"$255,918.96 ","$1,018.68 ",York University,Professor,2014
376,"$145,278.18 ",$370.14 ,York University,Associate Professor,2014
377,"$149,439.22 ",$706.96 ,York University,Associate Professor,2014
378,"$148,913.60 ",$759.48 ,York University,Associate Professor,2014
379,"$157,262.76 ",$801.92 ,York University,Associate Professor,2014
380,"$144,907.74 ",$764.60 ,York University,Associate Professor,2014
381,"$110,655.52 ",$552.36 ,York University,Associate Professor,2014
382,"$147,522.44 ",$743.04 ,York University,Associate Professor,2014
383,"$172,541.64 ",$0.00 ,York University,Associate Professor,2014
384,"$101,365.91 ",$501.65 ,York University,Director External Relations,2014
385,"$173,147.64 ",$0.00 ,York University,Assistant Professor,2014
386,"$207,638.40 ","$1,018.68 ",York University,Associate Professor,2014
387,"$109,942.69 ",$548.95 ,York University,Senior Assistant Secretary,2014
388,"$130,182.36 ",$651.12 ,York University,Assistant Professor,2014
389,"$174,248.68 ",$735.68 ,York University,Associate Professor,2014
390,"$129,938.68 ",$659.84 ,York University,Associate Professor,2014
391,"$185,953.16 ",$347.52 ,York University,University Professor,2014
392,"$130,633.44 ",$663.24 ,York University,Associate Professor,2014
393,"$140,827.91 ",$709.08 ,York University,Professor,2014
394,"$247,779.28 ","$1,018.68 ",York University,Professor,2014
395,"$106,871.80 ",$545.60 ,York University,Associate Professor,2014
396,"$213,700.16 ",$890.52 ,York University,Associate Dean / Professor,2014
397,"$163,724.98 ",$806.50 ,York University,Associate Professor / Associate Dean,2014
398,"$179,668.12 ",$607.24 ,York University,University Professor,2014
399,"$120,614.88 ",$614.64 ,York University,Associate Professor,2014
400,"$155,874.86 ",$785.20 ,York University,Associate Professor,2014
401,"$150,180.80 ",$729.95 ,York University,Director Pension Fund,2014
402,"$105,323.80 ",$651.40 ,York University,Associate Professor,2014
403,"$164,357.48 ",$0.00 ,York University,Associate Professor,2014
404,"$120,081.45 ",$601.95 ,York University,Manager Faculty Support Centre,2014
405,"$126,444.04 ",$622.46 ,York University,Director of Development,2014
406,"$275,468.58 ","$1,018.68 ",York University,Professor,2014
407,"$124,973.60 ",$698.92 ,York University,Associate Professor,2014
408,"$122,934.26 ",$597.19 ,York University,Manager Systems Management Services,2014
409,"$134,909.64 ",$688.76 ,York University,Associate Professor,2014
410,"$167,870.32 ",$855.64 ,York University,Professor,2014
411,"$188,175.96 ",$957.48 ,York University,Professor,2014
412,"$133,851.14 ",$852.30 ,York University,Associate Professor,2014
413,"$122,544.76 ",$624.76 ,York University,Associate Professor,2014
414,"$107,482.56 ",$548.40 ,York University,Assistant Professor,2014
415,"$239,057.12 ","$1,018.68 ",York University,Professor,2014
416,"$102,195.08 ",$0.00 ,York University,Instructor,2014
417,"$129,677.08 ",$202.57 ,York University,Assistant Professor,2014
418,"$115,512.04 ",$589.12 ,York University,Associate Professor,2014
419,"$139,801.21 ",$680.50 ,York University,Executive Director Resources,2014
420,"$150,566.88 ",$786.68 ,York University,Associate Professor,2014
421,"$129,798.40 ",$639.38 ,York University,Executive Officer,2014
422,"$117,997.24 ",$601.60 ,York University,Associate Professor,2014
423,"$128,171.24 ",$732.88 ,York University,Associate Professor,2014
424,"$145,568.40 ",$742.44 ,York University,Professor,2014
425,"$142,938.44 ",$727.20 ,York University,Associate Professor,2014
426,"$190,342.18 ",$931.50 ,York University,Assistant Vice-President Campus Services and Business Operations,2014
427,"$124,944.32 ",$636.68 ,York University,Associate Professor,2014
428,"$152,533.88 ",$778.08 ,York University,Associate Librarian,2014
