ID, Salary Paid ,Taxable Benefits,Employer,Job Title,Calendar Year
491," $129,957.21 ",297.25,York University,Assistant Professor,2012
492," $161,617.52 ",121.38,York University,Assistant Professor,2012
493," $140,210.11 ",337.64,York University,Professor,2012
494," $114,415.40 ",104.16,York University,Associate Director Faculty Affairs,2012
495," $100,786.20 ",233.82,York University,Business Development & Program Lawyer,2012
496," $117,680.05 ",283.27,York University,Associate Professor,2012
497," $142,547.42 ",127.6,York University,Assistant Professor,2012
498," $111,467.41 ",267.93,York University,Associate Professor,2012
499," $136,372.44 ",323.45,York University,Associate Professor,2012
500," $130,680.01 ",289.4,York University,Associate Professor,2012
501," $207,778.02 ",472.11,York University,Associate Professor,2012
502," $174,694.06 ",140.66,York University,Professor,2012
503," $136,307.57 ",328.52,York University,Professor,2012
504," $126,440.85 ",306.83,York University,Associate Professor,2012
505," $164,303.02 ",370.51,York University,Professor,2012
506," $141,322.01 ",332.79,York University,Executive Officer,2012
507," $141,638.67 ",113.7,York University,Associate Lecturer,2012
508," $127,433.85 ",306.54,York University,Associate Librarian,2012
509," $125,936.86 ",298.08,York University,Associate Professor,2012
510," $126,273.90 ",303.84,York University,Associate Professor,2012
511," $144,325.70 ",122.75,York University,Professor,2012
512," $113,701.31 ",273.52,York University,Associate Professor,2012
513," $132,980.91 ",355.7,York University,Associate Professor,2012
514," $132,252.36 ",318.62,York University,Associate Professor,2012
515," $177,490.86 ",428.54,York University,Professor,2012
516," $110,737.90 ",266.19,York University,Associate Professor,2012
517," $105,018.87 ",247.23,York University,Associate Professor,2012
518," $131,425.56 ",300.78,York University,Associate Professor,2012
519," $123,147.59 ",282.62,York University,"Assistant Director, Executive Development",2012
520," $104,350.63 ",250.47,York University,Assistant Professor,2012
521," $111,066.64 ",267.93,York University,Associate Professor,2012
522," $130,838.56 ",295.42,York University,Associate Professor,2012
523," $111,165.49 ",0,York University,Course Director,2012
524," $284,499.84 ",489.84,York University,Professor / Vice President Research & Innovation,2012
525," $132,449.22 ",318.69,York University,Associate Professor,2012
526," $129,411.03 ",311.28,York University,Associate Professor,2012
527," $111,611.10 ",230.58,York University,Manager Learning Disability Services,2012
528," $152,138.10 ",367.04,York University,Professor,2012
529," $114,517.31 ",270.27,York University,Associate Professor,2012
530," $195,003.40 ",455.96,York University,Assistant Vice President Development,2012
531," $134,180.12 ",302.17,York University,Associate Professor,2012
532," $120,909.68 ",363.7,York University,Associate Professor,2012
533," $157,296.61 ",379.26,York University,Associate Professor,2012
534," $109,468.60 ",265.62,York University,Director Computing Services,2012
535," $124,062.74 ",288.82,York University,Director Office of Student Conflict Resolution,2012
536," $144,805.26 ",348.93,York University,Professor,2012
537," $112,356.90 ",269.48,York University,Associate Professor,2012
538," $112,110.41 ",269.51,York University,Associate Professor,2012
539," $215,251.66 ",489.84,York University,Professor,2012
540," $170,501.02 ",403.96,York University,Professor,2012
541," $123,708.02 ",291.64,York University,Director Psychology Research / Training,2012
542," $102,032.79 ",244.85,York University,Associate Professor,2012
543," $112,631.57 ",240.74,York University,Assistant Lecturer,2012
544," $107,006.26 ",257.06,York University,Associate Professor,2012
545," $171,282.15 ",398.34,York University,Professor / Dean,2012
546," $169,654.70 ",136.62,York University,Professor,2012
547," $181,668.24 ",183.72,York University,Professor,2012
548," $111,887.66 ",268.68,York University,Associate Professor,2012
549," $159,093.02 ",386.09,York University,Professor,2012
550," $100,637.39 ",238.04,York University,Assistant Professor,2012
551," $102,102.77 ",239.95,York University,Associate Professor,2012
552," $145,495.81 ",350.72,York University,Professor,2012
553," $155,437.70 ",115.34,York University,Associate Professor,2012
554," $105,593.98 ",130.87,York University,Professor,2012
555," $117,633.86 ",282.57,York University,Associate Lecturer,2012
556," $119,559.25 ",284.2,York University,Associate Professor,2012
557," $135,086.77 ",327.26,York University,Associate Professor,2012
558," $111,963.66 ",275.11,York University,Associate Professor,2012
559," $133,196.96 ",401.7,York University,Professor,2012
560," $138,878.24 ",326.9,York University,Associate Professor,2012
561," $151,533.87 ",358.13,York University,Professor,2012
562," $119,137.33 ",288.82,York University,Director Advancement,2012
563," $184,449.19 ",461.13,York University,Professor,2012
564," $144,990.12 ",344.01,York University,Professor,2012
565," $140,881.18 ",337.64,York University,Associate Professor,2012
566," $116,443.03 ",280.1,York University,Associate Professor,2012
567," $204,103.50 ",489.3,York University,Professor,2012
568," $190,223.76 ",466.2,York University,Visiting Professor,2012
569," $119,293.38 ",281.76,York University,Associate Professor,2012
570," $170,677.02 ",412.06,York University,Associate Professor,2012
571," $146,458.78 ",355.65,York University,Associate Professor,2012
572," $110,558.92 ",265.44,York University,Associate Professor,2012
573," $109,340.66 ",237.41,York University,Assistant Professor,2012
574," $121,411.42 ",273.98,York University,Associate Professor,2012
575," $109,465.85 ",263.01,York University,Associate Professor,2012
576," $142,854.04 ",337.26,York University,Associate Professor,2012
577," $165,416.46 ",133.36,York University,Associate Professor,2012
578," $125,904.25 ",295.08,York University,Associate Professor,2012
579," $203,560.63 ",441.62,York University,Assistant Professor,2012
580," $216,937.26 ",446.31,York University,Professor,2012
581," $209,762.02 ",78.1,York University,Assistant Vice President Human Resources & Chief Human Resources Officer,2012
582," $147,356.05 ",354.78,York University,Professor,2012
583," $169,138.92 ",402.52,York University,Professor / Associate Dean,2012
584," $132,930.40 ",356.7,York University,Professor,2012
585," $137,146.77 ",367.86,York University,Professor,2012
586," $152,576.74 ",358.73,York University,Professor,2012
587," $475,261.83 ",330.72,York University,Professor / Dean,2012
588," $103,133.30 ",247.39,York University,Assistant Professor,2012
589," $196,144.63 ",473.63,York University,Associate Professor,2012
590," $127,756.24 ",289.76,York University,Associate Professor,2012
591," $136,502.82 ",323.57,York University,Professor,2012
592," $130,934.96 ",318.69,York University,Associate Professor,2012
593," $147,023.19 ",347.34,York University,Professor,2012
594," $113,128.07 ",94.88,York University,Assistant Professor,2012
595," $124,483.09 ",299.66,York University,Associate Professor,2012
596," $125,682.68 ",297.18,York University,Associate Professor / Associate Dean,2012
597," $193,044.60 ",471.68,York University,Executive Director Law Commission,2012
598," $127,573.68 ",268.68,York University,Associate Lecturer,2012
599," $167,675.42 ",326.56,York University,Professor,2012
600," $250,803.66 ",489.84,York University,Professor,2012
601," $142,392.57 ",335.06,York University,Associate Professor,2012
602," $141,727.78 ",341.58,York University,Associate Professor,2012
603," $120,103.74 ",316.29,York University,Professor,2012
604," $123,775.99 ",298.08,York University,Associate Professor,2012
605," $156,800.59 ",377.88,York University,Professor,2012
606," $123,428.45 ",279.33,York University,Associate Professor,2012
607," $133,821.43 ",320.12,York University,Associate Professor,2012
608," $101,506.79 ",241.5,York University,Associate Professor,2012
609," $188,045.40 ",461.4,York University,Associate Professor,2012
610," $110,248.64 ",267.23,York University,Telecom Systems Manager,2012
611," $221,069.02 ",160.21,York University,Professor,2012
612," $100,766.34 ",242,York University,Associate Professor,2012
613," $100,404.62 ",244.57,York University,Policy Analyst,2012
614," $181,691.77 ",438.56,York University,Associate Professor,2012
615," $143,608.95 ",345.87,York University,Assistant Professor,2012
616," $149,398.08 ",359.7,York University,Associate Professor,2012
617," $121,304.12 ",294.16,York University,Associate Professor,2012
618," $159,620.13 ",370.89,York University,Professor,2012
619," $134,851.18 ",318.69,York University,Associate Professor,2012
620," $138,439.81 ",326.31,York University,Director Financial Services,2012
621," $154,940.02 ",414.68,York University,Professor,2012
622," $106,298.61 ",258.63,York University,Associate Director Faculty Relations,2012
623," $122,250.59 ",278.37,York University,Associate Professor,2012
624," $150,301.45 ",359.73,York University,Associate Professor,2012
625," $104,132.24 ",249.93,York University,Assistant Professor,2012
626," $100,787.13 ",0,York University,Clinical Course Director,2012
627," $124,972.40 ",346.44,York University,Professor,2012
628," $162,183.32 ",387.62,York University,Professor,2012
629," $156,027.34 ",376.02,York University,Professor,2012
630," $203,401.98 ",482.3,York University,Professor,2012
631," $177,811.86 ",130.92,York University,Associate Professor,2012
632," $148,822.05 ",358.88,York University,Associate Professor,2012
633," $181,876.76 ",434.18,York University,Professor,2012
634," $105,782.62 ",339.92,York University,Associate Professor,2012
635," $110,499.44 ",262.98,York University,Associate Professor,2012
636," $123,809.31 ",297.33,York University,Associate Professor,2012
637," $132,008.58 ",309.57,York University,Professor,2012
638," $131,567.74 ",318.54,York University,Senior Lecturer,2012
639," $117,172.38 ",273.58,York University,Director Finance & Strategic Planning,2012
640," $152,791.59 ",363.48,York University,Associate Professor,2012
641," $164,666.72 ",0,York University,Instructor,2012
642," $137,656.83 ",369.53,York University,Associate Professor,2012
643," $125,192.87 ",301.32,York University,Associate Professor,2012
644," $123,121.06 ",289.76,York University,Associate Professor,2012
645," $107,281.96 ",252.99,York University,Assistant Professor,2012
646," $193,018.68 ",473.52,York University,Associate Professor,2012
647," $122,760.97 ",286.86,York University,Assistant Professor,2012
648," $212,262.07 ",408.89,York University,Associate Professor,2012
649," $140,483.11 ",339.09,York University,Associate Professor,2012
650," $125,179.54 ",295.65,York University,Associate Professor,2012
651," $146,332.55 ",354.95,York University,Associate Professor,2012
652," $156,643.65 ",376.16,York University,Assistant Professor,2012
653," $122,145.14 ",289.89,York University,Associate Professor,2012
654," $136,478.21 ",321.14,York University,Associate Professor,2012
655," $326,471.16 ",475.98,York University,Associate Professor,2012
656," $112,912.48 ",0,York University,Assistant Professor,2012
657," $136,347.36 ",345.05,York University,Professor,2012
658," $163,533.33 ",389.56,York University,Director Client Solutions &Services,2012
659," $152,283.12 ",361.61,York University,Professor,2012
660," $119,667.00 ",317.7,York University,Associate Professor,2012
661," $232,625.88 ",489.84,York University,Associate Professor,2012
662," $150,289.68 ",357.45,York University,Senior Librarian,2012
663," $151,256.02 ",121.86,York University,Associate Professor,2012
664," $133,895.89 ",322.65,York University,Professor,2012
665," $223,387.59 ",462.21,York University,Professor,2012
666," $158,116.52 ",349.74,York University,Associate Professor,2012
667," $166,936.07 ",402.39,York University,Associate Professor,2012
668," $121,320.00 ",296,York University,Process Re?engineering and Service Enhancement Program Director,2012
669," $196,346.39 ",475.59,York University,Professor,2012
670," $118,653.93 ",312.2,York University,Associate Professor,2012
671," $124,511.84 ",294.75,York University,Associate Professor,2012
672," $165,665.03 ",128.44,York University,Assistant Professor,2012
673," $126,247.29 ",297.28,York University,Director Housing,2012
674," $103,114.44 ",94.75,York University,Assistant Professor,2012
675," $100,510.94 ",244.83,York University,Assistant Professor,2012
676," $155,716.98 ",359.7,York University,Professor,2012
677," $110,017.96 ",259.58,York University,Associate Professor,2012
678," $124,943.85 ",291.33,York University,Associate Professor,2012
679," $117,499.06 ",277.67,York University,Associate Professor,2012
680," $122,706.48 ",331.17,York University,Professor,2012
681," $102,467.29 ",246.43,York University,Lecturer,2012
682," $127,233.50 ",297.92,York University,Associate Professor,2012
683," $117,474.18 ",282.57,York University,Associate Professor,2012
684," $133,498.03 ",323.84,York University,Associate Professor,2012
685," $135,669.12 ",321.93,York University,Assistant Professor,2012
686," $134,200.82 ",325.08,York University,Associate Professor,2012
687," $154,163.66 ",362.69,York University,Associate Professor,2012
688," $158,716.66 ",127.6,York University,Professor,2012
689," $164,898.68 ",350.28,York University,Assistant Professor,2012
690," $149,721.13 ",304.06,York University,Process Re?engineering and Service Enhancement Project Director / Director Learning & Organizational Development,2012
691," $123,287.29 ",296.42,York University,Associate Professor,2012
692," $103,904.17 ",244.31,York University,Associate Professor,2012
693," $101,201.32 ",245.27,York University,Director Academic Affairs & Operations,2012
694," $171,894.72 ",379.59,York University,Associate Professor,2012
695," $113,848.73 ",305.96,York University,Associate Professor,2012
696," $137,012.19 ",310.88,York University,Associate Professor,2012
697," $123,023.94 ",292.36,York University,Director Procurement Services,2012
698," $147,610.20 ",355.7,York University,Professor,2012
699," $171,784.00 ",391.92,York University,Senior Financial Officer,2012
700," $113,804.04 ",267.58,York University,Director Advancement Services,2012
701," $118,899.25 ",270.19,York University,Associate Professor,2012
702," $254,438.83 ",489.84,York University,Professor,2012
703," $102,743.79 ",246.51,York University,Associate Professor,2012
704," $158,941.48 ",135.76,York University,Professor,2012
705," $117,670.07 ",285.78,York University,Associate Professor,2012
706," $140,252.07 ",337.71,York University,Associate Professor,2012
707," $124,173.06 ",306.33,York University,Associate Professor,2012
708," $101,074.21 ",245.27,York University,Director Communications & Public Relations,2012
709," $109,462.51 ",260.36,York University,Associate Professor,2012
710," $116,597.21 ",280.1,York University,Associate Librarian,2012
711," $133,281.53 ",316.29,York University,Associate Professor,2012
712," $165,765.01 ",406.17,York University,Professor,2012
713," $103,027.82 ",329.88,York University,Associate Professor,2012
714," $152,113.75 ",368.66,York University,Professor,2012
715," $115,022.99 ",269.31,York University,Associate Professor,2012
716," $138,143.27 ",332.61,York University,Associate Professor,2012
717," $106,217.48 ",250.49,York University,Associate Librarian,2012
718," $118,271.38 ",94.81,York University,Assistant Professor,2012
719," $133,463.64 ",311.76,York University,Associate Professor / Associate Principal,2012
720," $321,948.13 ",489.84,York University,Professor,2012
721," $309,944.48 ",489.84,York University,Professor / Dean,2012
722," $114,238.52 ",273.8,York University,Associate Professor,2012
723," $104,827.83 ",381.44,York University,Professor,2012
724," $125,528.19 ",292.41,York University,Associate Professor,2012
725," $116,447.40 ",295.41,York University,Associate Professor,2012
726," $197,295.84 ",477.06,York University,Associate Professor,2012
727," $123,256.24 ",289.76,York University,Associate Professor,2012
728," $187,622.93 ",438.31,York University,Professor,2012
729," $116,893.40 ",280.91,York University,Associate Professor,2012
730," $108,276.74 ",260.31,York University,Associate Professor,2012
731," $123,430.28 ",239.25,York University,Associate Professor,2012
732," $123,022.89 ",290.1,York University,Associate Professor,2012
733," $126,026.20 ",332.61,York University,Professor,2012
734," $112,545.51 ",270.27,York University,Associate Professor,2012
735," $113,327.13 ",272.57,York University,Assistant Professor,2012
736," $145,837.92 ",335.56,York University,"Executive Director, Program in Real Property",2012
737," $104,129.79 ",249.93,York University,Associate Professor,2012
738," $196,533.49 ",467.69,York University,Professor,2012
739," $113,279.31 ",0,York University,Writing Instructor,2012
740," $102,457.64 ",237.83,York University,Senior Advisor,2012
741," $113,943.18 ",274.23,York University,Associate Professor,2012
742," $146,160.39 ",344.25,York University,Associate Professor,2012
743," $143,571.26 ",345.87,York University,Associate Professor,2012
744," $101,864.67 ",364.32,York University,Associate Professor,2012
745," $140,501.56 ",0,York University,Instructor,2012
746," $128,541.96 ",309.57,York University,Associate Professor,2012
747," $142,833.54 ",339.18,York University,Professor,2012
748," $148,091.45 ",345.87,York University,Associate Professor,2012
749," $175,244.04 ",410.04,York University,Associate Professor / Associate Vice?President,2012
750," $121,200.66 ",324.45,York University,Associate Professor,2012
751," $118,751.43 ",282.32,York University,Associate Professor,2012
752," $102,521.93 ",241.59,York University,Associate Professor,2012
753," $127,914.34 ",298.03,York University,Executive Director Marketing & Communication,2012
754," $116,870.56 ",282.67,York University,Associate Professor,2012
755," $135,398.37 ",343.4,York University,Associate Professor,2012
756," $166,516.09 ",134.11,York University,Associate Professor,2012
757," $113,244.95 ",271.94,York University,Associate Professor,2012
758," $113,837.14 ",240.87,York University,"Director of Information Technology Services, Glendon",2012
759," $121,968.94 ",288.26,York University,Associate Professor,2012
760," $141,595.26 ",340.95,York University,Associate Professor,2012
761," $120,104.13 ",289.07,York University,Associate Professor,2012
762," $160,268.88 ",392.64,York University,Associate Professor,2012
763," $159,595.24 ",376.41,York University,Treasurer,2012
764," $112,244.89 ",271.68,York University,Associate Director Faculty Relations,2012
765," $171,927.10 ",120.33,York University,Professor,2012
766," $164,963.12 ",398.07,York University,Associate Professor,2012
767," $152,568.37 ",403.2,York University,Associate Professor,2012
768," $140,558.22 ",376.02,York University,Associate Professor,2012
769," $107,899.11 ",289.07,York University,Associate Professor,2012
770," $106,332.39 ",250.49,York University,Associate Professor,2012
771," $128,652.64 ",309.8,York University,Associate Professor,2012
772," $151,246.25 ",121.86,York University,Professor,2012
773," $159,398.83 ",128.46,York University,Assistant Professor,2012
774," $118,779.20 ",98.83,York University,Associate Professor,2012
775," $301,706.82 ",489.84,York University,Professor / Vice?President Academic & Provost,2012
776," $116,314.80 ",284.2,York University,Executive Officer,2012
777," $149,761.48 ",354.98,York University,Associate Professor,2012
778," $140,464.65 ",338.25,York University,Associate Professor,2012
779," $158,410.84 ",379.5,York University,Associate Professor,2012
780," $120,964.86 ",116.41,York University,Technical Specialist,2012
781," $242,470.39 ",489.84,York University,Professor,2012
782," $102,380.16 ",228.06,York University,Executive Director,2012
783," $113,236.92 ",265.22,York University,Associate Professor,2012
784," $129,253.02 ",311.07,York University,Associate Professor,2012
785," $120,045.53 ",289.07,York University,Associate Professor,2012
786," $140,413.58 ",333.42,York University,Professor,2012
787," $163,305.85 ",394.01,York University,Senior Lecturer,2012
788," $131,436.34 ",306.48,York University,Associate Professor,2012
789," $267,348.06 ",489.84,York University,University Secretary & General Counsel,2012
790," $151,274.38 ",366.87,York University,Professor,2012
791," $116,196.59 ",311.28,York University,Associate Lecturer,2012
792," $155,686.02 ",368.27,York University,Professor,2012
793," $212,744.75 ",489.84,York University,Professor,2012
794," $101,379.14 ",88.73,York University,Senior Database Warehousing & PeopleSoft Administrator,2012
795," $215,197.72 ",458.88,York University,Professor,2012
796," $166,941.10 ",398.68,York University,Professor,2012
797," $215,569.19 ",489.84,York University,Associate Professor,2012
798," $134,414.94 ",335.01,York University,Associate Professor,2012
799," $148,095.60 ",357.09,York University,Associate Professor,2012
800," $100,093.30 ",239.93,York University,Assistant Librarian,2012
801," $128,697.33 ",304.78,York University,Professor,2012
802," $102,341.37 ",241.79,York University,Associate Professor,2012
803," $182,110.47 ",411.39,York University,Professor,2012
804," $140,169.37 ",344.18,York University,Associate Professor,2012
805," $161,318.06 ",389.1,York University,Associate Professor,2012
806," $149,720.50 ",134.11,York University,Professor,2012
807," $147,193.00 ",347.48,York University,Associate Professor,2012
808," $139,730.47 ",335.85,York University,Associate Professor,2012
809," $115,925.79 ",349.11,York University,Associate Professor,2012
810," $156,130.36 ",376.22,York University,Professor,2012
811," $158,444.69 ",367.11,York University,Professor,2012
812," $150,680.52 ",363.54,York University,Professor,2012
813," $124,354.20 ",329.29,York University,Associate Professor,2012
814," $115,483.48 ",277.67,York University,Associate Professor,2012
815," $144,679.56 ",346.46,York University,Associate Professor,2012
816," $150,776.25 ",358.22,York University,Associate Professor / Associate Dean,2012
817," $119,435.47 ",280.1,York University,Associate Professor,2012
818," $147,412.29 ",350.6,York University,Professor,2012
819," $235,089.85 ",190.69,York University,Professor,2012
820," $113,893.90 ",273.6,York University,Assistant Professor,2012
821," $103,042.30 ",132.21,York University,Senior Database Administrator,2012
822," $132,204.58 ",357.24,York University,Associate Professor,2012
823," $140,472.68 ",333.42,York University,Associate Professor,2012
824," $121,390.45 ",97.99,York University,Assistant Lecturer,2012
825," $102,777.12 ",246.63,York University,Assistant Professor,2012
826," $100,246.68 ",235.83,York University,Assistant Professor,2012
827," $105,281.96 ",252.99,York University,Assistant Librarian,2012
828," $169,075.71 ",134.94,York University,Professor,2012
829," $107,778.67 ",258.86,York University,Associate Professor,2012
830," $116,573.13 ",280.1,York University,Associate Professor,2012
831," $138,176.43 ",369.53,York University,Associate Professor,2012
832," $135,164.64 ",325.2,York University,Associate Professor,2012
833," $149,038.75 ",358.95,York University,Associate Professor,2012
834," $112,381.07 ",269.67,York University,Associate Professor,2012
835," $146,587.22 ",332.63,York University,Associate Professor,2012
836," $114,724.93 ",279.47,York University,Assistant Professor,2012
837," $125,192.05 ",299.37,York University,Director Personal & Crisis Counselling & Learning Skills,2012
838," $105,011.52 ",256.32,York University,Director Canadian Legal Aid Service Program,2012
839," $150,000.00 ",0,York University,Director,2012
840," $168,334.04 ",370.96,York University,Director York University English Language Institute,2012
841," $145,312.20 ",352.61,York University,Associate Professor,2012
842," $102,231.24 ",265.22,York University,Assistant Professor,2012
843," $101,629.99 ",237.5,York University,Associate Professor,2012
844," $111,731.41 ",261.29,York University,Assistant Professor,2012
845," $118,632.10 ",276.59,York University,Associate Professor,2012
846," $111,754.93 ",263.71,York University,Associate Professor,2012
847," $273,480.73 ",489.84,York University,Professor,2012
848," $112,405.50 ",266.25,York University,Professor,2012
849," $189,607.52 ",434.4,York University,Associate Professor,2012
850," $115,514.29 ",197.52,York University,Maintenance Zone Supervisor,2012
851," $158,801.15 ",127.67,York University,Professor,2012
852," $115,050.68 ",266.25,York University,Associate Librarian,2012
853," $131,190.33 ",328.55,York University,Associate Professor,2012
854," $106,275.95 ",250.47,York University,Assistant Librarian,2012
855," $124,557.30 ",294.75,York University,Associate Professor,2012
856," $161,673.56 ",381.3,York University,Associate Professor,2012
857," $120,684.36 ",378.51,York University,Professor,2012
858," $214,186.73 ",489.84,York University,Professor,2012
859," $161,384.58 ",374.37,York University,Professor,2012
860," $157,468.97 ",130.02,York University,Associate Professor,2012
861," $143,653.51 ",346.41,York University,Associate Professor,2012
862," $152,939.83 ",386.81,York University,Professor,2012
863," $103,332.90 ",243.21,York University,Associate Professor,2012
864," $135,520.82 ",326.28,York University,Professor,2012
865," $100,468.90 ",243.5,York University,Associate Professor,2012
866," $143,075.92 ",343.17,York University,Associate Lecturer,2012
867," $100,745.31 ",244.57,York University,Assistant Manager Development Services,2012
868," $112,586.95 ",270.27,York University,Assistant Professor,2012
869," $257,375.52 ",210.3,York University,President,2012
870," $124,906.88 ",301.77,York University,Associate Professor,2012
871," $144,112.40 ",343.4,York University,Professor,2012
872," $155,022.06 ",125.81,York University,Associate Professor,2012
873," $120,460.09 ",289.44,York University,Associate Professor / Associate Dean,2012
874," $123,065.03 ",290.73,York University,Associate Professor,2012
875," $162,461.67 ",391.8,York University,Professor,2012
876," $225,517.09 ",489.84,York University,Associate Professor,2012
877," $112,332.66 ",290.71,York University,Associate Librarian,2012
878," $126,263.94 ",338.25,York University,Associate Professor,2012
879," $254,834.81 ",489.84,York University,Professor,2012
880," $168,073.54 ",407.2,York University,Professor,2012
881," $220,111.26 ",489.84,York University,Associate Professor,2012
882," $125,270.68 ",291.94,York University,Senior Executive Officer,2012
883," $136,369.98 ",328.52,York University,Associate Professor,2012
884," $128,912.08 ",307.08,York University,Associate Professor,2012
885," $252,184.00 ",489.84,York University,"Managing Director, Schulich Executive Education Centre",2012
886," $207,030.92 ",467.79,York University,Associate Professor,2012
887," $100,745.31 ",244.57,York University,Project Manager,2012
888," $111,156.10 ",259.73,York University,Associate Professor,2012
889," $111,235.69 ",265.93,York University,Associate Professor,2012
890," $110,809.65 ",267.89,York University,Associate Professor,2012
891," $211,154.80 ",425.3,York University,Associate Professor,2012
892," $151,355.37 ",357.24,York University,Professor,2012
893," $143,870.50 ",344.25,York University,Associate Professor,2012
894," $114,463.36 ",274.17,York University,Lecturer,2012
895," $156,575.41 ",377.69,York University,Assistant Professor,2012
896," $121,205.03 ",291.5,York University,Assistant Professor,2012
897," $168,753.55 ",134.17,York University,Professor,2012
898," $101,074.21 ",245.27,York University,"Manager, Interuniversity Sport",2012
899," $117,363.09 ",310.49,York University,Associate Professor,2012
900," $148,082.26 ",366.9,York University,Professor,2012
901," $179,053.88 ",419.36,York University,Professor,2012
902," $151,875.30 ",367.91,York University,Associate Professor,2012
903," $127,453.30 ",306.54,York University,Professor,2012
904," $112,622.65 ",268.52,York University,Associate Professor,2012
905," $147,238.89 ",357.08,York University,Professor,2012
906," $111,032.23 ",293.45,York University,Professor,2012
907," $127,581.08 ",307.08,York University,Associate Professor,2012
908," $272,873.39 ",154.96,York University,Professor,2012
909," $195,704.85 ",426.99,York University,Professor,2012
910," $101,789.83 ",244.76,York University,Assistant Professor,2012
911," $154,344.48 ",366.22,York University,Professor,2012
912," $108,174.00 ",262.31,York University,"Senior Development Officer, University Development",2012
913," $116,685.73 ",307.83,York University,Associate Professor,2012
914," $117,099.79 ",305.41,York University,Associate Librarian,2012
915," $130,293.67 ",303.74,York University,Executive Officer,2012
916," $146,356.12 ",0,York University,Instructor,2012
917," $213,948.59 ",172.69,York University,Professor,2012
918," $119,979.81 ",266.22,York University,Associate Professor,2012
919," $140,588.28 ",338.46,York University,Associate Professor,2012
920," $145,422.41 ",345.68,York University,Professor,2012
921," $130,091.64 ",159.24,York University,Professor,2012
922," $144,965.32 ",344.21,York University,Associate Professor,2012
923," $250,254.13 ",185.54,York University,Professor /Principal,2012
924," $102,090.78 ",173.85,York University,Engineer Second Class,2012
925," $132,999.23 ",320.36,York University,Professor,2012
926," $161,031.18 ",130.44,York University,Professor,2012
927," $134,866.71 ",321.8,York University,Professor,2012
928," $102,076.56 ",250.4,York University,Associate Professor,2012
929," $137,514.44 ",326.88,York University,Associate Professor,2012
930," $172,400.21 ",361.46,York University,Associate Professor / Associate Dean,2012
931," $137,690.83 ",326.85,York University,Associate Professor,2012
932," $144,239.45 ",120.3,York University,Associate Professor,2012
933," $260,082.30 ",406.59,York University,Assistant Professor,2012
934," $232,504.19 ",489.84,York University,Associate Professor,2012
935," $192,270.42 ",391.58,York University,Associate Professor / Executive Director Faculty Relations,2012
936," $107,146.35 ",242.57,York University,Associate Professor,2012
937," $111,477.26 ",266.25,York University,Associate Professor,2012
938," $103,605.36 ",250.91,York University,Associate Director Administration,2012
939," $145,526.40 ",356.76,York University,Chief Law Librarian,2012
940," $156,480.80 ",384.44,York University,Associate Professor,2012
941," $102,143.79 ",243.26,York University,Assistant Professor,2012
942," $157,887.12 ",384.21,York University,Professor,2012
943," $100,215.72 ",243.31,York University,Manager Academic Resource Planning,2012
944," $150,028.55 ",120.91,York University,Professor,2012
945," $101,932.96 ",247.32,York University,Client Solutions Manager,2012
946," $146,091.84 ",351.41,York University,Associate Librarian,2012
947," $146,053.23 ",352.17,York University,Professor,2012
948," $488,233.57 ",489.84,York University,Professor,2012
949," $153,571.96 ",352.17,York University,Associate Professor,2012
950," $120,440.73 ",289.92,York University,Associate Professor,2012
951," $117,630.39 ",324.45,York University,Associate Professor,2012
952," $118,563.24 ",287.44,York University,Curator/Artistic Director,2012
953," $126,329.64 ",278.43,York University,Assistant Professor,2012
954," $165,154.15 ",398.07,York University,Professor,2012
955," $108,562.11 ",327.69,York University,Associate Professor,2012
956," $133,041.43 ",107.08,York University,Associate Professor,2012
957," $128,800.70 ",328.09,York University,Associate Professor,2012
958," $224,357.85 ",168.63,York University,Professor,2012
959," $151,519.52 ",365.43,York University,Associate Professor,2012
960," $179,094.42 ",400.92,York University,Vice Provost Students,2012
961," $188,621.40 ",462.12,York University,Associate Professor,2012
962," $152,191.47 ",326.85,York University,Senior Lecturer,2012
963," $229,198.86 ",489.84,York University,Professor,2012
964," $159,018.82 ",117.68,York University,Professor,2012
965," $150,813.70 ",358.92,York University,Associate Professor,2012
966," $161,689.03 ",130.02,York University,Professor,2012
967," $105,653.45 ",253.73,York University,Associate Professor,2012
968," $141,737.49 ",341.58,York University,Professor,2012
969," $163,795.40 ",131.77,York University,Professor,2012
970," $118,783.24 ",280.91,York University,Associate Professor,2012
971," $130,578.04 ",305.61,York University,Associate Professor,2012
972," $130,280.70 ",307.78,York University,Associate Professor / Associate Dean,2012
973," $100,734.35 ",244.57,York University,Assistant Director Student Academic Advising Services,2012
974," $150,334.84 ",362.16,York University,Professor,2012
975," $113,181.26 ",304.63,York University,Associate Professor,2012
976," $122,353.41 ",289.29,York University,Associate Professor,2012
977," $123,099.18 ",296.42,York University,Associate Professor,2012
978," $133,534.13 ",300.96,York University,Associate Professor / Associate Dean,2012
979," $105,713.85 ",251.43,York University,"Executive Director, Marketing & Communication",2012
980," $147,017.98 ",343.42,York University,Associate Professor,2012
981," $128,664.81 ",303.04,York University,"Director, Sport and Recreation",2012
982," $138,708.38 ",318.93,York University,Associate Professor,2012
983," $121,486.52 ",294.26,York University,Associate Professor,2012
984," $180,581.64 ",442.56,York University,Associate Professor,2012
985," $123,796.38 ",0,York University,Consultant,2012
