ID,Salary Paid,Taxable Benefits,Employer,Job Title,Calendar Year
422,"$192,829.08 ","$1,048.50 ",York University,Professor / Canada Research Chair,2015
423,"$100,842.72 ",$305.96 ,York University,Associate Professor,2015
424,"$129,009.12 ",$675.16 ,York University,Associate Professor,2015
425,"$114,077.82 ",$612.36 ,York University,Assistant Professor,2015
426,"$241,419.36 ",$752.02 ,York University,Professor / Canada Research Chair,2015
427,"$109,918.48 ",$-,York University,Course Director,2015
428,"$116,146.98 ",$637.20 ,York University,Associate Professor,2015
429,"$143,054.38 ",$749.17 ,York University,Executive Director Resources,2015
430,"$139,106.64 ",$838.70 ,York University,Associate Professor,2015
431,"$132,085.13 ",$698.65 ,York University,Executive Officer,2015
432,"$121,648.50 ",$660.98 ,York University,Associate Professor,2015
433,"$131,380.26 ",$791.96 ,York University,Associate Professor,2015
434,"$147,414.24 ",$801.80 ,York University,Professor,2015
435,"$144,465.00 ",$785.60 ,York University,Associate Professor,2015
436,"$197,201.11 ","$1,014.16 ",York University,Assistant Vice-President Campus Services And Business Operations,2015
437,"$126,621.60 ",$687.84 ,York University,Associate Professor,2015
438,"$149,480.69 ",$819.92 ,York University,Associate Librarian,2015
439,"$115,265.52 ",$615.65 ,York University,Associate Professor,2015
440,"$162,103.92 ",$304.12 ,York University,Associate Professor,2015
441,"$114,134.10 ",$619.35 ,York University,Assistant Professor,2015
442,"$127,935.34 ",$673.17 ,York University,Senior Development Officer,2015
443,"$161,585.04 ",$-,York University,Course Director / Instructor,2015
444,"$176,418.84 ",$320.44 ,York University,Professor,2015
445,"$111,983.76 ",$194.81 ,York University,Research Officer,2015
446,"$120,136.08 ",$653.40 ,York University,Associate Professor,2015
447,"$150,642.36 ",$545.82 ,York University,Associate Lecturer,2015
448,"$127,824.43 ",$676.18 ,York University,Manager Enterprise Business Application Services,2015
449,"$129,240.88 ",$702.88 ,York University,Associate Professor,2015
450,"$196,149.24 ",$706.28 ,York University,Professor,2015
451,"$140,442.18 ",$763.38 ,York University,Associate Professor,2015
452,"$155,187.32 ",$800.04 ,York University,Professor,2015
453,"$153,018.96 ",$833.18 ,York University,"Associate Vice-President, Teaching And Learning / Associate Professor",2015
454,"$135,232.32 ",$734.92 ,York University,Associate Professor,2015
455,"$195,251.16 ",$950.32 ,York University,Chief Information Officer,2015
456,"$205,417.56 ","$1,057.12 ",York University,Associate Professor,2015
457,"$103,860.00 ",$539.36 ,York University,Lecturer,2015
458,"$127,982.10 ",$695.38 ,York University,Professor,2015
459,"$143,893.44 ",$782.00 ,York University,Professor,2015
460,"$119,832.96 ",$198.54 ,York University,Assistant Professor,2015
461,"$113,422.44 ",$617.20 ,York University,Associate Professor,2015
462,"$104,686.42 ",$566.56 ,York University,Assistant Professor,2015
463,"$102,540.85 ",$552.09 ,York University,Assistant Dean Students,2015
464,"$199,295.82 ","$1,086.04 ",York University,Professor,2015
465,"$124,977.24 ",$678.80 ,York University,Associate Professor,2015
466,"$107,174.76 ",$582.84 ,York University,Associate Professor,2015
467,"$106,166.52 ",$588.28 ,York University,Assistant Professor,2015
468,"$127,417.38 ",$686.08 ,York University,Associate Professor,2015
469,"$165,403.56 ",$910.40 ,York University,Associate Professor,2015
470,"$165,669.00 ",$901.44 ,York University,Associate Professor,2015
471,"$134,494.41 ",$711.37 ,York University,Director Client Support Services,2015
472,"$244,730.96 ",$438.08 ,York University,Professor,2015
473,"$109,346.36 ",$-,York University,Writing Instructor,2015
474,"$125,024.88 ",$691.44 ,York University,Associate Professor,2015
475,"$145,125.72 ",$789.16 ,York University,Associate Librarian,2015
476,"$242,185.20 ","$1,086.04 ",York University,Associate Professor,2015
477,"$139,901.44 ",$705.92 ,York University,Associate Professor,2015
478,"$140,179.68 ",$762.54 ,York University,Professor,2015
479,"$172,410.84 ",$319.18 ,York University,Professor,2015
480,"$165,592.68 ",$300.44 ,York University,Professor,2015
481,"$161,510.88 ",$961.12 ,York University,Professor,2015
482,"$217,327.56 ","$1,086.04 ",York University,Professor,2015
483,"$122,985.12 ",$760.24 ,York University,Associate Professor,2015
484,"$127,113.48 ",$690.80 ,York University,Associate Professor,2015
485,"$223,965.04 ","$1,086.04 ",York University,Professor,2015
486,"$120,432.85 ",$647.28 ,York University,Associate Professor,2015
487,"$129,122.40 ",$711.36 ,York University,Associate Professor,2015
488,"$122,676.49 ",$661.70 ,York University,Director Bookstore Printing And Mail Services,2015
489,"$129,385.56 ",$684.25 ,York University,Director Principal Gifts And University Development,2015
490,"$127,196.48 ",$726.38 ,York University,Associate Professor,2015
491,"$157,213.98 ",$935.88 ,York University,Associate Professor,2015
492,"$134,630.16 ",$801.80 ,York University,Professor,2015
493,"$120,884.17 ",$588.28 ,York University,Lecturer,2015
494,"$166,481.44 ",$858.00 ,York University,Associate Professor,2015
495,"$168,362.78 ",$914.12 ,York University,Professor,2015
496,"$152,984.88 ",$819.00 ,York University,Professor,2015
497,"$112,963.66 ",$610.00 ,York University,Associate Professor,2015
498,"$122,490.24 ",$666.12 ,York University,Associate Professor,2015
499,"$171,812.88 ",$-,York University,Associate Professor,2015
500,"$127,998.24 ",$695.04 ,York University,Associate Professor,2015
501,"$175,631.04 ",$-,York University,Assistant Professor,2015
502,"$139,806.30 ",$278.72 ,York University,Professor,2015
503,"$106,823.32 ",$555.68 ,York University,Senior Program Lawyer Online Content,2015
504,"$109,077.00 ",$593.72 ,York University,Assistant Professor,2015
505,"$129,617.88 ",$704.16 ,York University,Associate Professor,2015
506,"$172,471.68 ",$313.08 ,York University,Assistant Professor,2015
507,"$124,611.72 ",$678.18 ,York University,Associate Professor,2015
508,"$145,243.14 ",$785.60 ,York University,Associate Professor,2015
509,"$120,607.96 ",$488.72 ,York University,Project Coordinator / Course Director,2015
510,"$135,125.88 ",$734.92 ,York University,Professor,2015
511,"$220,179.24 ","$1,086.04 ",York University,Associate Professor,2015
512,"$100,617.52 ",$541.21 ,York University,Associate Director Alumni Relations,2015
513,"$100,834.05 ",$542.73 ,York University,Director Student And Enrolment Services,2015
514,"$189,325.44 ",$314.37 ,York University,Professor,2015
515,"$152,392.11 ",$827.20 ,York University,Professor,2015
516,"$138,792.60 ",$754.80 ,York University,Associate Professor,2015
517,"$150,691.86 ",$809.00 ,York University,Executive Officer,2015
518,"$129,636.42 ",$760.24 ,York University,Associate Librarian,2015
519,"$140,320.20 ",$762.00 ,York University,Associate Professor,2015
520,"$139,917.72 ",$760.24 ,York University,Associate Professor,2015
521,"$125,451.12 ",$682.40 ,York University,Associate Professor,2015
522,"$164,898.96 ",$896.00 ,York University,Associate Professor,2015
523,"$132,201.72 ",$787.40 ,York University,Associate Professor,2015
524,"$192,254.40 ","$1,044.48 ",York University,Professor,2015
525,"$124,732.68 ",$666.12 ,York University,Associate Professor,2015
526,"$116,263.98 ",$630.15 ,York University,Associate Professor,2015
527,"$137,365.44 ",$754.80 ,York University,Associate Professor,2015
528,"$118,412.76 ",$644.36 ,York University,Associate Professor,2015
529,"$130,361.27 ",$698.41 ,York University,Associate Professor,2015
530,"$119,030.91 ",$629.13 ,York University,Manager Enterprise Data Warehouse And Reporting,2015
531,"$195,847.20 ","$1,064.28 ",York University,Professor,2015
532,"$138,808.56 ",$727.64 ,York University,Associate Professor,2015
533,"$284,499.84 ","$1,086.04 ",York University,Vice-President Research And Innovation / Professor,2015
534,"$145,084.80 ",$816.18 ,York University,Associate Professor,2015
535,"$129,486.48 ",$771.08 ,York University,Associate Professor,2015
536,"$107,401.80 ",$584.60 ,York University,Associate Professor,2015
537,"$177,203.92 ",$321.40 ,York University,Associate Vice-President Research / Professor,2015
538,"$117,195.04 ",$608.16 ,York University,Assistant Professor,2015
539,"$128,211.24 ",$696.96 ,York University,Associate Professor,2015
540,"$208,716.04 ","$1,073.95 ",York University,Assistant Vice-President Development,2015
541,"$155,293.56 ",$780.08 ,York University,Associate Professor,2015
542,"$149,537.64 ",$812.76 ,York University,Associate Professor,2015
543,"$171,106.08 ",$311.32 ,York University,Associate Professor,2015
544,"$116,036.07 ",$625.50 ,York University,Director Computing Services,2015
545,"$126,489.05 ",$681.65 ,York University,"Director, Student Relations",2015
546,"$144,991.88 ",$859.80 ,York University,Professor,2015
547,"$129,123.96 ",$697.24 ,York University,Associate Professor,2015
548,"$107,138.80 ",$484.59 ,York University,Counsellor/Counselling Supervisor / Course Director,2015
549,"$123,785.04 ",$673.40 ,York University,Associate Professor,2015
550,"$100,730.90 ",$536.92 ,York University,Director Enrolment Management,2015
551,"$114,497.34 ",$526.18 ,York University,Professor,2015
552,"$182,183.64 ",$990.12 ,York University,Professor,2015
553,"$136,078.54 ",$704.71 ,York University,Director Psychology Research / Training,2015
554,"$124,989.72 ",$678.80 ,York University,Associate Professor,2015
555,"$174,418.02 ",$948.00 ,York University,Professor,2015
556,"$184,048.08 ",$-,York University,Professor,2015
557,"$130,546.09 ",$294.64 ,York University,Professor,2015
558,"$157,851.00 ",$616.56 ,York University,Professor,2015
559,"$100,797.00 ",$547.45 ,York University,Associate Professor,2015
560,"$115,080.54 ",$625.80 ,York University,Associate Professor,2015
561,"$112,605.48 ",$611.76 ,York University,Associate Professor,2015
562,"$144,857.34 ",$863.48 ,York University,Professor,2015
563,"$118,411.56 ",$-,York University,Associate Professor,2015
564,"$114,656.40 ",$622.64 ,York University,Associate Professor,2015
565,"$129,569.52 ",$704.16 ,York University,Associate Lecturer,2015
566,"$117,513.00 ",$700.56 ,York University,Associate Professor,2015
567,"$145,236.72 ",$812.76 ,York University,Associate Professor,2015
568,"$119,578.96 ",$686.08 ,York University,Associate Professor,2015
569,"$204,731.59 ","$1,077.00 ",York University,Professor,2015
570,"$153,330.12 ",$278.72 ,York University,Associate Professor,2015
571,"$169,732.32 ",$313.08 ,York University,Professor,2015
572,"$128,145.41 ",$690.41 ,York University,Director External Relations And Communications,2015
573,"$218,797.68 ","$1,086.04 ",York University,Professor / Canada Research Chair,2015
574,"$142,223.94 ",$847.08 ,York University,Professor,2015
575,"$142,307.76 ",$845.82 ,York University,Associate Professor,2015
576,"$220,124.28 ","$1,086.04 ",York University,Professor,2015
577,"$182,462.63 ",$319.10 ,York University,Executive Director,2015
578,"$134,213.04 ",$729.40 ,York University,Associate Professor,2015
579,"$182,314.08 ",$331.24 ,York University,Associate Professor,2015
580,"$159,756.24 ",$868.84 ,York University,Associate Professor,2015
581,"$122,160.24 ",$664.36 ,York University,Associate Professor,2015
582,"$109,894.68 ",$392.06 ,York University,Assistant Professor,2015
583,"$124,755.36 ",$698.72 ,York University,Associate Professor,2015
584,"$122,261.53 ",$664.36 ,York University,Associate Professor,2015
585,"$121,644.00 ",$827.20 ,York University,Associate Professor,2015
586,"$122,040.60 ",$751.20 ,York University,Associate Professor,2015
587,"$106,877.06 ",$520.88 ,York University,Assistant Professor,2015
588,"$258,965.14 ","$1,086.04 ",York University,Professor / Canada Research Chair,2015
589,"$101,627.71 ",$546.89 ,York University,Senior Development Officer,2015
590,"$160,695.84 ",$874.20 ,York University,Professor,2015
591,"$231,900.00 ","$1,086.04 ",York University,Associate Dean / Professor,2015
592,"$164,278.10 ",$886.10 ,York University,Professor,2015
593,"$461,741.28 ",$-,York University,Dean / Professor,2015
594,"$115,733.88 ",$628.89 ,York University,Associate Professor,2015
595,"$108,704.60 ",$155.51 ,York University,Projects Coordinator York Institute For Health Research,2015
596,"$213,184.80 ","$1,086.04 ",York University,Associate Professor,2015
597,"$134,231.28 ",$738.77 ,York University,Professor,2015
598,"$146,525.28 ",$796.44 ,York University,Professor,2015
599,"$144,947.16 ",$787.40 ,York University,Associate Professor,2015
600,"$158,237.64 ",$859.80 ,York University,Professor,2015
601,"$127,604.76 ",$211.74 ,York University,Associate Professor,2015
602,"$112,812.36 ",$743.88 ,York University,Associate Professor,2015
603,"$136,572.96 ",$753.62 ,York University,Associate Professor,2015
604,"$196,322.97 ",$372.84 ,York University,Executive Director Law Commission,2015
605,"$130,353.60 ",$671.48 ,York University,Associate Lecturer,2015
606,"$104,273.39 ",$520.37 ,York University,University Registrar,2015
607,"$143,886.14 ",$733.48 ,York University,Director Continuing Legal Education Programs,2015
608,"$230,822.88 ","$1,086.04 ",York University,Professor,2015
609,"$146,488.26 ",$821.80 ,York University,Associate Professor,2015
610,"$154,801.68 ",$841.72 ,York University,Associate Professor,2015
611,"$154,008.16 ",$796.76 ,York University,Professor,2015
612,"$136,751.88 ",$740.36 ,York University,Associate Professor,2015
613,"$170,586.60 ",$608.56 ,York University,Professor,2015
614,"$133,694.50 ",$725.67 ,York University,Associate Professor,2015
615,"$133,409.94 ",$793.46 ,York University,Associate Professor,2015
616,"$121,443.54 ",$621.12 ,York University,Associate Professor,2015
617,"$157,389.09 ",$722.14 ,York University,Associate Professor,2015
618,"$117,620.08 ",$634.62 ,York University,Telecommunications Systems Manager,2015
619,"$117,678.42 ",$640.92 ,York University,Associate Professor,2015
620,"$213,708.60 ",$-,York University,Professor,2015
621,"$223,400.04 ","$1,086.04 ",York University,Principal / Professor,2015
622,"$115,300.44 ",$626.32 ,York University,Associate Professor,2015
623,"$216,952.36 ",$356.60 ,York University,Associate Professor,2015
624,"$105,084.90 ",$208.27 ,York University,Assistant Professor,2015
625,"$162,834.36 ",$295.04 ,York University,Associate Professor,2015
626,"$164,293.64 ",$892.80 ,York University,Professor,2015
627,"$147,346.98 ",$271.52 ,York University,Associate Professor,2015
628,"$149,652.18 ",$782.52 ,York University,Director Financial Services,2015
629,"$161,844.90 ",$888.08 ,York University,Professor,2015
630,"$148,018.65 ",$734.92 ,York University,Associate Professor,2015
631,"$102,185.76 ",$550.54 ,York University,Client Solutions Manager,2015
632,"$118,183.92 ",$642.60 ,York University,Associate Professor,2015
633,"$131,416.10 ",$-,York University,Clinical Course Director,2015
634,"$162,006.36 ",$881.52 ,York University,Associate Dean / Professor,2015
635,"$169,776.84 ",$307.72 ,York University,Professor,2015
636,"$212,074.68 ","$1,086.04 ",York University,Professor,2015
637,"$289,900.04 ","$1,086.04 ",York University,Dean / Professor,2015
638,"$131,202.31 ",$-,York University,Associate Professor,2015
639,"$166,438.81 ",$903.92 ,York University,Associate Professor,2015
640,"$200,753.04 ","$1,086.04 ",York University,Professor,2015
641,"$105,452.04 ",$838.00 ,York University,Associate Professor,2015
642,"$111,509.52 ",$663.04 ,York University,Associate Professor,2015
643,"$138,110.64 ",$493.68 ,York University,Associate Professor,2015
644,"$143,947.56 ",$795.65 ,York University,Professor,2015
645,"$109,463.52 ",$597.16 ,York University,Associate Professor,2015
646,"$144,161.64 ",$783.76 ,York University,Senior Lecturer,2015
647,"$131,472.79 ",$707.68 ,York University,Director Finance And Strategic Planning,2015
648,"$154,304.34 ",$919.48 ,York University,Professor,2015
649,"$183,100.08 ",$-,York University,Instructor,2015
650,"$101,577.45 ",$546.89 ,York University,Manager Knowledge Mobilization,2015
651,"$143,485.68 ",$780.08 ,York University,Associate Professor,2015
652,"$119,893.08 ",$686.08 ,York University,Associate Professor,2015
653,"$119,388.12 ",$649.88 ,York University,Associate Professor,2015
654,"$195,739.26 ","$1,086.04 ",York University,Associate Professor,2015
655,"$131,127.36 ",$246.20 ,York University,Assistant Professor,2015
656,"$211,369.70 ","$1,010.04 ",York University,Associate Professor,2015
657,"$122,798.58 ",$547.96 ,York University,Associate Professor,2015
658,"$136,301.04 ",$740.36 ,York University,Associate Professor,2015
659,"$162,324.00 ",$880.23 ,York University,Professor,2015
660,"$171,923.58 ",$934.32 ,York University,Associate Professor,2015
661,"$132,199.44 ",$725.80 ,York University,Associate Professor,2015
662,"$154,048.66 ",$827.20 ,York University,Professor,2015
663,"$100,009.75 ",$537.60 ,York University,Manager Advancement Information Systems,2015
664,"$282,611.64 ","$1,086.04 ",York University,Associate Professor,2015
665,"$100,625.64 ",$-,York University,Course Director,2015
666,"$109,046.15 ",$722.73 ,York University,Assistant Dean Students,2015
667,"$156,476.28 ",$850.72 ,York University,Professor,2015
668,"$123,232.62 ",$670.98 ,York University,Associate Professor,2015
669,"$118,281.69 ",$636.12 ,York University,Manager Project Management Office,2015
670,"$143,645.64 ",$780.08 ,York University,Associate Professor,2015
671,"$126,217.20 ",$686.08 ,York University,Associate Professor,2015
672,"$120,000.00 ",$-,York University,Research Associate,2015
673,"$255,999.72 ","$1,086.04 ",York University,Professor,2015
674,"$257,700.00 ","$1,086.04 ",York University,Professor,2015
675,"$160,626.48 ",$872.44 ,York University,Senior Librarian,2015
676,"$137,567.22 ",$298.68 ,York University,Associate Professor,2015
677,"$151,967.82 ",$825.74 ,York University,Professor,2015
678,"$237,003.20 ","$1,086.04 ",York University,Professor,2015
679,"$155,482.68 ",$859.80 ,York University,Associate Professor,2015
680,"$181,200.96 ",$984.72 ,York University,Associate Professor,2015
681,"$107,320.80 ",$582.84 ,York University,Associate Professor,2015
682,"$100,023.61 ",$537.60 ,York University,Director Information Technology Services,2015
683,"$111,499.57 ",$-,York University,Course Director,2015
684,"$219,000.76 ","$1,086.04 ",York University,Professor,2015
685,"$155,327.88 ",$845.66 ,York University,Professor,2015
686,"$105,122.57 ",$565.77 ,York University,Director Academic And Student Financial Services,2015
687,"$137,677.92 ",$749.86 ,York University,Associate Professor,2015
688,"$106,992.00 ",$581.00 ,York University,Associate Professor,2015
689,"$182,647.54 ",$-,York University,Assistant Professor,2015
690,"$228,950.00 ","$1,086.04 ",York University,Associate Professor,2015
691,"$135,808.39 ",$710.36 ,York University,Director Of Housing Services,2015
692,"$129,444.48 ",$-,York University,Assistant Professor,2015
693,"$103,102.80 ",$616.24 ,York University,Associate Professor,2015
694,"$157,035.72 ",$854.40 ,York University,Professor,2015
695,"$120,999.36 ",$658.22 ,York University,Associate Professor,2015
696,"$145,849.92 ",$792.84 ,York University,Professor,2015
697,"$127,333.80 ",$693.20 ,York University,Associate Professor,2015
698,"$102,864.92 ",$548.44 ,York University,Associate Lecturer,2015
699,"$134,431.02 ",$834.40 ,York University,Professor,2015
700,"$134,911.08 ",$733.12 ,York University,Associate Professor,2015
701,"$125,000.04 ",$-,York University,Royal Bank Of Canada Managing Director Of Global Competitiveness,2015
702,"$130,402.26 ",$709.74 ,York University,Associate Professor,2015
703,"$131,564.82 ",$794.68 ,York University,Associate Professor,2015
704,"$146,362.32 ",$796.44 ,York University,Assistant Professor,2015
705,"$158,154.18 ",$834.90 ,York University,Professor,2015
706,"$167,588.88 ",$910.40 ,York University,Associate Professor / Endowed Chair,2015
707,"$172,593.24 ",$286.18 ,York University,Professor,2015
708,"$216,340.64 ",$867.08 ,York University,Assistant Professor,2015
709,"$147,996.41 ",$779.16 ,York University,Process Reengineering And Service Enhancement Project Director Better Work Place,2015
710,"$134,087.76 ",$729.40 ,York University,Associate Professor,2015
711,"$119,592.00 ",$649.88 ,York University,Associate Professor,2015
712,"$170,558.52 ",$926.80 ,York University,Associate Professor,2015
713,"$125,510.98 ",$682.40 ,York University,Associate Professor,2015
714,"$139,302.36 ",$764.02 ,York University,Associate Professor,2015
715,"$110,226.55 ",$186.47 ,York University,Senior Events Planner,2015
716,"$112,601.63 ",$558.02 ,York University,Director Strategic Communications,2015
717,"$121,804.08 ",$637.16 ,York University,Director Procurement Services,2015
718,"$162,240.10 ",$874.20 ,York University,Professor,2015
719,"$100,918.29 ",$140.32 ,York University,Senior Financial Officer,2015
720,"$121,824.04 ",$637.16 ,York University,Director Advancement Services,2015
721,"$121,283.04 ",$673.40 ,York University,Associate Professor,2015
722,"$300,570.10 ","$1,086.04 ",York University,Professor / Endowed Chair,2015
723,"$120,371.24 ",$644.36 ,York University,Associate Professor,2015
724,"$148,305.60 ",$-,York University,Professor,2015
725,"$107,949.65 ",$-,York University,Course Director,2015
726,"$247,925.04 ","$1,086.04 ",York University,Associate Professor / Endowed Chair,2015
727,"$129,607.32 ",$704.16 ,York University,Associate Professor,2015
728,"$158,589.48 ",$849.30 ,York University,Associate Professor,2015
729,"$127,328.74 ",$821.80 ,York University,Professor,2015
730,"$113,657.47 ",$579.25 ,York University,Director Communications And Public Relations,2015
731,"$121,417.62 ",$673.40 ,York University,Associate Professor,2015
732,"$128,483.88 ",$698.72 ,York University,Associate Librarian,2015
733,"$143,861.88 ",$782.00 ,York University,Associate Professor,2015
734,"$148,159.80 ",$805.52 ,York University,Associate Professor,2015
735,"$168,178.38 ",$928.56 ,York University,Professor,2015
736,"$114,337.93 ",$714.08 ,York University,Associate Professor,2015
737,"$127,048.34 ",$-,York University,Course Director,2015
738,"$138,521.96 ",$821.80 ,York University,Associate Professor,2015
739,"$116,914.44 ",$635.28 ,York University,Associate Librarian,2015
740,"$138,721.92 ",$765.60 ,York University,Associate Professor,2015
741,"$290,302.62 ","$1,086.04 ",York University,Professor,2015
742,"$309,944.58 ","$1,086.04 ",York University,Dean / Professor,2015
743,"$109,754.70 ",$658.22 ,York University,Associate Professor,2015
744,"$139,498.56 ",$774.20 ,York University,Associate Professor,2015
745,"$131,468.64 ",$715.00 ,York University,Associate Professor,2015
746,"$248,657.08 ","$1,086.04 ",York University,Associate Professor,2015
747,"$131,531.28 ",$734.92 ,York University,Associate Professor,2015
748,"$101,999.94 ",$521.32 ,York University,Assistant Professor,2015
749,"$181,084.98 ","$1,073.76 ",York University,Professor,2015
750,"$117,524.52 ",$700.56 ,York University,Associate Professor,2015
751,"$124,540.32 ",$651.64 ,York University,Associate Professor,2015
752,"$115,765.05 ",$635.28 ,York University,Associate Professor,2015
753,"$137,417.52 ",$747.56 ,York University,Associate Professor,2015
754,"$150,904.56 ",$819.96 ,York University,Professor,2015
755,"$124,240.80 ",$675.16 ,York University,Associate Professor,2015
756,"$125,059.32 ",$680.56 ,York University,Assistant Professor,2015
757,"$213,162.61 ","$1,008.53 ",York University,Executive Director Program In Real Property,2015
758,"$115,427.40 ",$628.16 ,York University,Associate Professor,2015
759,"$212,524.14 ","$1,086.04 ",York University,Professor,2015
760,"$104,834.11 ",$565.02 ,York University,Senior Advisor,2015
761,"$125,704.44 ",$684.16 ,York University,Associate Professor,2015
762,"$154,956.36 ",$865.24 ,York University,Associate Professor,2015
763,"$156,732.24 ",$852.56 ,York University,Associate Professor,2015
764,"$151,949.52 ",$847.08 ,York University,Associate Professor,2015
765,"$132,224.48 ",$-,York University,Instructor,2015
766,"$140,992.92 ",$765.60 ,York University,Associate Professor,2015
767,"$153,865.20 ",$836.24 ,York University,Professor,2015
768,"$108,721.95 ",$274.38 ,York University,Assistant Professor,2015
769,"$145,604.34 ",$287.84 ,York University,Associate Professor,2015
770,"$204,190.56 ","$1,044.48 ",York University,Associate Vice-President International / Associate Professor,2015
771,"$147,614.28 ",$801.80 ,York University,Associate Professor,2015
772,"$128,462.64 ",$718.60 ,York University,Associate Professor,2015
773,"$112,500.00 ",$559.86 ,York University,Assistant Professor,2015
774,"$133,152.75 ",$605.51 ,York University,Executive Officer,2015
775,"$120,104.40 ",$642.24 ,York University,Associate Professor,2015
776,"$128,770.20 ",$700.56 ,York University,Associate Professor,2015
777,"$156,539.30 ",$834.40 ,York University,Associate Professor,2015
778,"$124,973.28 ",$678.80 ,York University,Associate Professor,2015
779,"$137,014.92 ",$745.80 ,York University,Associate Professor,2015
780,"$154,662.96 ",$839.92 ,York University,Associate Professor,2015
781,"$122,592.74 ",$718.60 ,York University,Associate Professor,2015
782,"$164,589.84 ",$975.68 ,York University,Associate Professor,2015
783,"$172,488.24 ",$893.67 ,York University,Treasurer,2015
784,"$120,729.25 ",$650.61 ,York University,Associate Director Faculty Relations,2015
785,"$177,039.36 ",$-,York University,Professor,2015
786,"$179,134.80 ",$315.26 ,York University,Associate Professor,2015
787,"$100,130.40 ",$544.80 ,York University,Assistant Professor,2015
788,"$165,480.96 ",$986.52 ,York University,Associate Professor,2015
789,"$154,860.00 ",$923.16 ,York University,Associate Professor,2015
790,"$132,125.28 ",$718.60 ,York University,Associate Professor,2015
791,"$128,701.59 ",$686.08 ,York University,Associate Professor,2015
792,"$141,108.84 ",$767.44 ,York University,Associate Professor,2015
793,"$173,307.60 ",$287.86 ,York University,Assistant Professor,2015
794,"$122,400.00 ",$244.44 ,York University,Associate Professor,2015
795,"$115,047.31 ",$624.48 ,York University,Assistant Professor,2015
796,"$337,499.92 ","$1,086.04 ",York University,Vice-President Academic & Provost / Professor,2015
797,"$137,822.05 ",$720.15 ,York University,Executive Officer,2015
798,"$145,427.70 ",$864.76 ,York University,Associate Professor,2015
799,"$153,478.92 ",$278.72 ,York University,Associate Professor,2015
800,"$162,590.46 ",$924.96 ,York University,Associate Professor,2015
801,"$117,654.00 ",$638.96 ,York University,Assistant Professor,2015
802,"$105,599.96 ",$559.48 ,York University,Assistant Professor,2015
803,"$265,748.40 ","$1,086.04 ",York University,Professor / Endowed Chair,2015
804,"$125,823.00 ",$684.16 ,York University,Associate Professor,2015
805,"$133,131.24 ",$718.60 ,York University,Associate Professor,2015
806,"$151,330.92 ",$821.80 ,York University,Professor,2015
807,"$172,747.74 ",$313.00 ,York University,Senior Lecturer,2015
808,"$160,898.57 ",$837.83 ,York University,Director Internal Audit,2015
809,"$142,857.32 ",$776.56 ,York University,Associate Professor,2015
810,"$164,799.36 ",$896.00 ,York University,Professor,2015
811,"$141,787.32 ",$771.08 ,York University,Associate Lecturer,2015
812,"$151,321.74 ",$300.44 ,York University,Professor,2015
813,"$231,411.24 ",$419.92 ,York University,Professor,2015
814,"$229,377.76 ","$1,086.04 ",York University,Professor,2015
815,"$184,753.14 ","$1,015.40 ",York University,Professor,2015
816,"$239,942.76 ","$1,086.04 ",York University,Professor,2015
817,"$155,931.24 ",$847.08 ,York University,Associate Professor,2015
818,"$161,470.32 ",$877.92 ,York University,Associate Professor,2015
819,"$115,200.28 ",$637.20 ,York University,Assistant Librarian,2015
820,"$176,100.00 ",$957.52 ,York University,Assistant Professor,2015
821,"$187,524.00 ","$1,019.08 ",York University,Professor,2015
822,"$139,061.16 ",$756.64 ,York University,Professor,2015
823,"$113,381.76 ",$617.20 ,York University,Associate Professor,2015
824,"$186,872.52 ",$654.90 ,York University,Professor,2015
825,"$153,169.56 ",$832.64 ,York University,Associate Professor,2015
826,"$175,317.60 ",$952.08 ,York University,Associate Professor,2015
827,"$180,363.12 ",$327.56 ,York University,Professor,2015
828,"$157,383.48 ",$856.16 ,York University,Associate Professor,2015
829,"$139,114.62 ",$829.04 ,York University,Associate Professor,2015
830,"$111,014.28 ",$604.60 ,York University,Associate Professor,2015
831,"$115,327.86 ",$564.96 ,York University,Associate Professor,2015
832,"$175,718.09 ",$943.00 ,York University,Professor,2015
833,"$165,726.48 ",$300.44 ,York University,Professor,2015
834,"$164,697.30 ",$895.14 ,York University,University Professor,2015
835,"$142,259.06 ",$810.92 ,York University,Associate Professor,2015
836,"$127,317.60 ",$691.44 ,York University,Associate Professor,2015
837,"$157,798.50 ",$868.84 ,York University,Associate Professor,2015
838,"$155,758.08 ",$871.34 ,York University,Associate Professor,2015
839,"$128,314.44 ",$696.96 ,York University,Associate Professor,2015
840,"$158,660.28 ",$861.56 ,York University,Professor,2015
841,"$204,756.96 ",$-,York University,Professor,2015
842,"$125,652.84 ",$228.04 ,York University,Assistant Professor,2015
843,"$107,622.49 ",$283.73 ,York University,Senior Database Administrator,2015
844,"$163,427.88 ",$296.88 ,York University,Associate Professor,2015
845,"$104,457.24 ",$-,York University,Course Director,2015
846,"$153,277.76 ",$544.00 ,York University,Associate Professor,2015
847,"$136,257.60 ",$248.04 ,York University,Associate Lecturer,2015
848,"$120,560.82 ",$638.70 ,York University,Associate Professor,2015
849,"$109,320.36 ",$593.72 ,York University,Associate Professor,2015
850,"$117,984.12 ",$641.98 ,York University,Associate Librarian,2015
851,"$102,356.81 ",$550.25 ,York University,Coordinator System Development,2015
852,"$117,906.56 ",$224.92 ,York University,Professor,2015
